label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank1,Blank2,Blank3,Bleached_Hot_Day0_1,Bleached_Hot_Day0_2,Bleached_Hot_Day0_3,Bleached_Hot_Day0_4,Bleached_Hot_Day0_5,Bleached_Hot_Day37_1,Bleached_Hot_Day37_2,Bleached_Hot_Day37_3,Bleached_Hot_Day37_4,Bleached_Hot_Day37_5,Bleached_Hot_Day52_1,Bleached_Hot_Day52_2,Bleached_Hot_Day52_3,Bleached_Hot_Day52_4,Bleached_Hot_Day52_5,Control_Ambient_Day0_1,Control_Ambient_Day0_2,Control_Ambient_Day0_3,Control_Ambient_Day0_4,Control_Ambient_Day0_5,Control_Ambient_Day37_1,Control_Ambient_Day37_2,Control_Ambient_Day37_3,Control_Ambient_Day37_4,Control_Ambient_Day37_5,Control_Ambient_Day52_1,Control_Ambient_Day52_2,Control_Ambient_Day52_3,Control_Ambient_Day52_4,Control_Ambient_Day52_5,Mortality_Hot_Day0_1,Mortality_Hot_Day0_2,Mortality_Hot_Day0_3,Mortality_Hot_Day0_4,Mortality_Hot_Day0_5,Mortality_Hot_Day37_1,Mortality_Hot_Day37_2,Mortality_Hot_Day37_3,Mortality_Hot_Day37_4,Mortality_Hot_Day37_5,Mortality_Hot_Day52_1,Mortality_Hot_Day52_2,Mortality_Hot_Day52_3,Mortality_Hot_Day52_4,Mortality_Hot_Day52_5
,87,87,45,400.341309,1.932,0.854172,[M+H]+,,L-Palmitoylcarnitine,L-Palmitoylcarnitine,C23H45NO4,-1.000,2.058176,400.341309,0.00,0.00,0.00,324891.25,624484.31,501261.72,426334.12,404065.28,255970.06,136035.70,182598.36,199294.27,91130.49,344476.59,475201.84,570404.62,243877.55,472720.66,603369.31,407319.91,649397.62,1077504.62,668832.69,688538.06,593165.94,562650.50,456507.00,327916.38,412027.28,286490.00,324139.28,320664.50,432802.09,833465.50,966174.31,555838.31,559350.06,244060.05,166729.55,284644.09,56220.61,248148.17,360447.09,177626.55,290741.09,136769.98,401177.16,494379.09
,88,88,8,261.036377,10.671,0.770142,[M+H]+,,Mannose-6-phosphate,Mannose-6-phosphate,C6H13O9P,-1.000,2.338180,261.036377,0.00,0.00,0.00,2111.25,2354.03,0.00,7984.13,0.00,0.00,2306.09,7387.08,6177.05,2931.27,1982.50,0.00,2391.81,3030.28,0.00,2314.91,2234.97,6500.71,1815.70,2710.06,13258.50,0.00,9670.80,6372.57,9830.49,4171.85,8760.64,1555.05,5974.17,2046.30,2616.03,4706.91,0.00,0.00,0.00,3065.40,2270.50,0.00,0.00,4639.85,0.00,2340.12,1939.89,6359.34,12425.86
,89,89,12,189.086868,8.290,0.842784,[M+H]+,,N-acetyl-glutamine,N-acetyl-glutamine,C7H12N2O4,-1.000,0.645578,189.086868,0.00,0.00,0.00,4155.80,3718.62,11004.93,16638.04,8838.44,4125.93,0.00,11851.39,13518.41,3878.42,4915.72,0.00,7807.38,8679.43,3932.68,13613.68,7370.68,13274.65,15572.39,3592.88,5150.39,5187.16,7999.05,3132.36,4840.71,12709.42,3929.18,9136.00,6960.10,4185.46,4719.43,11518.21,3966.81,4586.67,2941.32,7771.71,8749.98,0.00,3819.56,4636.04,4164.00,16329.15,3096.71,16941.42,3681.60
,90,90,39,255.096878,6.162,0.858227,[M+H]+,,Nicotinamide riboside,Nicotinamide riboside,C11H14N2O5,-1.000,2.631882,255.096878,0.00,0.00,0.00,349163.25,140650.44,722218.31,998272.50,652861.44,54276.78,163378.97,1194750.38,993088.56,93064.91,79178.66,55111.64,65318.75,18228.64,11565.20,486687.59,339370.50,510985.62,335092.72,505039.91,522078.59,267093.38,346775.09,193637.69,918037.31,225860.19,120330.68,302690.72,293548.12,575982.75,259906.45,328894.66,518609.88,291655.66,90752.06,25739.94,91807.93,48549.17,477318.00,43416.28,23345.56,134438.61,80808.98,132085.73,53497.20
,91,91,44,232.153839,3.737,0.860445,[M+H]+,,O-Butanoylcarnitine,O-Butanoylcarnitine,C11H21NO4,-1.000,2.168988,232.153839,3240.28,0.00,2194.99,965030.75,1926839.12,1506713.62,1579369.12,1932808.88,1550827.62,1969174.62,1313309.62,2472920.75,888629.19,1341306.50,922992.00,1772864.50,3003828.75,781870.50,1858727.38,2315896.75,1008245.75,1869353.62,2021459.62,1565081.38,2359299.75,690706.25,4089446.25,1469669.00,848085.94,878737.75,608083.75,532015.56,999364.81,1602234.50,1381384.00,2038499.38,1001973.25,615556.06,2209460.75,1008566.31,5376327.50,1109224.00,1010720.69,1850332.00,1081642.38,1815107.88,2754150.25,614895.19
,92,92,45,316.247467,1.933,0.854653,[M+H]+,,O-Decanoyl-L-carnitine,O-Decanoyl-L-carnitine,C17H33NO4,-1.000,2.412470,316.247467,2154.07,0.00,0.00,82196.30,120841.40,70595.95,101378.80,129085.16,59146.32,31822.95,41595.09,29277.45,33075.10,58075.79,100218.32,110613.55,43025.42,127433.87,139086.31,112163.66,123072.56,157551.02,64572.61,249034.33,114203.73,115706.62,134066.69,111989.38,141262.98,93624.84,100187.25,79558.41,145612.12,134494.38,184181.88,116727.49,118463.12,79311.56,72506.18,60321.79,24944.86,51252.82,103802.81,42605.35,147067.98,28675.74,109497.38,111391.32
,93,93,45,218.138229,4.479,0.861556,[M+H]+,,O-Propanoylcarnitine,O-Propanoylcarnitine,C10H19NO4,-1.000,2.098498,218.138229,2746.12,3292.95,1666.93,3421838.75,7718500.00,1955101.00,5213232.50,27418016.00,3661992.00,2855504.75,2484517.75,3141923.00,3602470.75,2361643.00,3678855.00,3554158.25,2815420.25,4507538.50,35567132.00,6877036.00,5024578.50,20006124.00,16002416.00,25468032.00,9175753.00,8060458.50,6876028.50,7823990.50,8451413.00,5154521.00,3628322.75,4776956.00,6637738.50,12638067.00,15898052.00,7207950.00,13999219.00,2609014.75,4767742.50,4585561.50,4746067.50,5602213.50,8915517.00,4787240.00,9505385.00,5056222.50,7497034.50,3701028.75
,94,94,45,189.099564,5.943,0.857344,[M+H]+,,O-Acylcarnitine,O-Acylcarnitine,C8H14NO4,-1.000,0.000000,189.099564,0.00,0.00,0.00,1393742.50,2255043.00,3657319.75,2861092.00,1921699.00,953145.31,550957.31,3283679.75,3944531.25,1328226.75,1520883.62,2499422.00,3430044.75,3589944.75,1289029.88,2974237.75,1390675.38,3161790.75,4578632.50,2065440.12,2114456.00,1827731.00,1621572.88,2268803.25,2479773.25,3568647.75,1663457.38,2675132.25,1845935.62,3021807.00,2746311.25,2888374.75,3262246.75,1753246.62,2728146.25,1245288.50,2648232.25,1589687.00,1861784.00,3148592.00,910121.75,2618357.00,3156599.00,2418006.75,2670471.75
,95,95,45,114.055153,8.321,0.848885,[M+H]+,,Pyrroline-5-carboxylic acid,Pyrroline-5-carboxylic acid,C5H7NO2,-1.000,1.739199,114.055153,22585.39,5887.90,3574.86,84202.69,130835.77,163709.56,233303.14,101419.59,138973.81,114871.01,182454.19,210861.55,76310.66,214963.05,136673.56,212030.75,230288.52,116296.44,82675.61,150174.69,268122.38,80085.48,153623.39,82787.12,138286.88,280800.66,34936.80,214591.42,118772.72,104407.26,173490.39,74672.48,172072.52,274888.75,178017.67,159479.05,165007.27,142964.86,342531.88,220953.80,229750.88,141188.78,208964.30,240685.30,231131.80,232110.36,283646.03,261894.94
,96,96,38,152.106781,2.234,0.847300,[M+H]+,,Phenylpropanolamine,Phenylpropanolamine,C9H13NO,0.074,1.404426,152.106781,10689.19,4694.48,4262.61,165282.33,141414.23,114879.74,156166.56,111893.26,588476.44,256769.89,129264.15,298769.59,135501.61,826187.00,124655.16,194258.67,199972.55,191301.42,153682.05,131405.05,123939.79,249151.92,85973.16,144518.72,174680.88,130299.62,332422.00,119964.04,166556.17,176830.33,131171.67,147182.50,139205.36,160343.20,115229.56,119900.91,71944.71,111368.97,154881.55,459221.59,134839.44,735195.31,1129595.88,152665.83,550105.31,166297.41,177001.42,230142.52
,97,97,35,124.039452,3.117,0.847259,[M+H]+,,Nicotinate,Nicotinate,C6H5NO2,0.067,1.168650,124.039452,3667.65,3068.07,9694.70,40609.88,54566.44,37045.04,102265.30,45421.09,9700.42,18603.70,30474.90,17072.39,42674.02,14197.20,9194.57,9569.34,22447.54,8432.99,74751.87,157671.45,41082.99,73864.34,40195.11,15432.59,34521.42,35455.08,28433.77,30878.44,26721.64,34732.48,19674.23,16992.03,34083.70,129895.79,32487.16,86594.88,64082.52,32000.34,39203.64,19619.01,17896.78,29466.25,38178.46,22577.95,20249.06,37856.24,28574.07,12948.20
,98,98,38,189.159225,14.113,0.752012,[M+H]+,,N N N-Trimethyllysine,N N N-Trimethyllysine,C9H20N2O2,0.037,2.823315,189.159225,3576.86,1362.87,5478.70,418254.59,290581.88,285580.38,305197.47,1661980.62,1197114.62,393981.12,542018.06,667045.44,1243536.50,1653801.38,636432.25,644451.44,703414.56,1742767.50,492225.97,310760.62,798471.00,977609.50,552529.94,1156456.12,493951.28,874150.56,624352.19,1132150.38,1042884.31,433654.25,952435.94,1099104.25,1142759.38,1090663.88,468311.59,316397.56,696412.56,123448.91,2261996.00,1521499.12,690679.31,1279635.62,403921.91,1578277.12,2523255.50,761790.69,3411909.25,343570.53
,100,100,42,126.031502,10.232,0.844608,[M+H]+,,2-Aminoethylphosphonate,2-Aminoethylphosphonate,C2H8NO3P,0.238,0.363214,126.031502,1368.41,1145.59,8214.59,34693.19,212688.42,32045.19,53439.00,36857.78,544028.19,427888.12,384891.38,389070.34,578205.50,9602202.00,147727.73,3887236.75,630759.81,183959.05,31476.16,15973.59,94966.34,45032.88,58226.14,642821.50,27873.24,88909.55,104857.46,42939.62,85468.20,43943.71,42472.38,195535.95,22526.49,23315.40,25737.13,25733.82,17397.43,16214.97,973872.56,702562.94,429602.50,347221.91,3180847.25,384901.91,4330078.00,884736.44,5005418.50,2726353.00
,101,101,41,142.026306,10.171,0.855783,[M+H]+,,O-Phosphorylethanolamine,O-Phosphorylethanolamine,C2H8NO4P,0.249,0.429745,142.026306,0.00,0.00,0.00,8264.96,28655.31,19338.83,40169.67,14713.65,140568.64,196952.69,215832.52,232565.44,277822.53,859410.50,61190.01,743506.25,209513.98,81298.48,13453.32,10341.97,43883.32,38653.82,46897.01,134956.00,1762.79,23001.71,86885.38,25334.44,47970.34,43741.55,12494.86,143214.14,2138.58,16849.93,5984.34,2958.21,5269.29,4958.26,296730.72,128993.41,121364.06,113794.55,850347.31,90960.91,631087.75,172954.50,647264.50,353955.34
,102,102,45,505.175171,9.612,0.854132,[M+H]+,,Raffinose,Raffinose,C18H32O16,0.238,2.295571,505.175171,0.00,0.00,0.00,24465.08,65322.97,428836.34,12777.64,68146.62,28408.42,11606.35,68870.97,107989.94,82317.94,74161.46,46311.69,121262.62,144963.16,75066.43,108175.35,15698.89,80862.80,44123.91,34311.02,85742.96,41235.25,107225.66,124114.29,31200.15,99364.43,46592.00,133429.58,32444.51,103655.73,211443.48,46567.84,156490.42,68417.68,98945.84,161971.69,263639.59,191603.81,54960.00,54690.79,149462.30,320105.59,118959.00,238722.06,84517.27
,103,103,45,276.143555,8.635,0.847211,[M+H]+,,Glutaryl-carnitine,Glutaryl-carnitine,C12H21NO6,0.105,2.210264,276.143555,0.00,0.00,0.00,109250.91,220791.67,224738.75,215596.19,259293.48,134405.30,97020.62,122340.80,299358.12,101993.99,320104.50,215943.42,222845.39,196621.12,104125.94,196825.67,134193.42,163236.20,198774.98,66560.32,205284.64,73403.84,135666.08,106477.12,111537.97,462256.53,66126.77,113138.16,361994.50,171189.88,117262.37,140970.56,105873.56,87270.16,101564.88,104165.00,72153.69,94223.62,111867.35,87530.65,73005.12,100548.07,140971.98,254749.45,76791.29
,104,104,45,112.050751,3.064,0.851162,[M+H]+,,Cytosine,Cytosine,C4H5N3O,0.226,1.906488,112.050751,2860.51,18062.57,2420.29,149506.23,351009.34,82360.53,182050.19,139863.03,312307.09,297838.47,151133.45,221624.88,262612.59,482215.25,311406.38,212799.56,127896.40,138878.33,338246.91,281345.25,114877.28,375836.59,72126.34,254136.00,111185.18,88708.90,181434.94,58857.24,257492.75,111074.74,97308.15,91309.06,67332.12,157276.56,107073.91,163812.64,84384.30,196432.08,166416.08,197347.52,89067.72,198815.88,465146.59,123623.22,356175.12,129666.50,199108.33,433034.72
,105,105,34,228.097458,3.105,0.851274,[M+H]+,,Deoxycytidine,Deoxycytidine,C9H13N3O4,0.175,1.873082,228.097458,0.00,0.00,0.00,3590.44,44344.96,2817.65,7692.38,17866.56,44360.33,46626.64,26279.03,25369.76,70465.12,34590.94,31691.81,40417.09,19283.52,16284.46,77896.52,35848.08,17772.53,72237.59,2337.33,13560.90,9739.53,16471.37,34247.02,9989.44,16061.83,29513.34,12050.36,28902.22,20098.44,31127.56,3715.38,26494.74,15695.21,9876.13,32567.30,18372.00,9346.51,20092.02,76684.79,26875.10,89469.41,25592.16,20402.05,15682.92
,106,106,24,246.155411,8.698,0.842126,[M+H]+,,Arginine-Alanine,Arginine-Alanine,C9H19O3N5,0.078,2.665496,246.155411,0.00,0.00,0.00,5238.09,10970.86,21783.62,36516.76,4455.67,4857.68,0.00,27633.27,53586.76,16466.35,22048.09,3312.58,9008.08,18254.26,7448.28,25604.48,4355.03,35990.96,17868.60,4108.90,5322.25,0.00,9999.25,3190.44,3981.28,14135.26,0.00,16617.48,4677.78,3675.17,40919.12,14030.54,10466.51,8218.97,2808.78,17715.18,4874.27,5441.16,11230.20,7093.47,10730.21,23117.17,4394.14,16951.44,2646.69
,107,107,41,303.176819,9.311,0.853906,[M+H]+,,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.141,2.315159,303.176819,13355.68,9692.87,11747.06,66273.76,103255.32,145531.39,337648.94,59089.02,152408.02,122325.04,39462.88,228544.08,2037271.62,645597.31,34197.89,31316.80,102288.03,16800.09,75081.82,40213.38,171433.52,104920.91,48138.32,39823.25,43383.27,36165.79,155879.39,22360.41,25129.12,126730.68,55844.25,16296.43,37556.21,206901.42,261594.00,362666.16,323557.97,43708.18,73360.86,225056.75,172713.50,190706.55,67187.41,58616.98,175486.27,189063.73,28366.69,31948.37
,108,108,20,274.186584,7.239,0.846557,[M+H]+,,Arginine-Valine,Arginine-Valine,C11H23O3N5,0.109,2.893850,274.186584,0.00,0.00,0.00,6210.90,15421.23,4391.59,24120.10,5805.05,5530.72,8688.47,8656.32,24605.53,28613.85,21268.30,7171.74,9357.38,9987.36,3179.00,26010.66,8449.87,25865.90,17739.14,11505.36,7664.10,3456.05,9764.50,14356.18,3851.13,3059.34,0.00,5420.31,3577.48,3079.36,29059.28,21553.09,41882.77,20548.40,0.00,16936.66,27729.73,9186.02,13609.05,7892.58,21551.92,26576.48,4777.72,3395.48,3727.46
,109,109,4,275.171326,9.443,0.844051,[M+H]+,,Lysine-Glutamine,Lysine-Glutamine,C11H22O4N4,0.237,0.221808,275.171326,2656.85,6091.89,2725.45,6080.35,5941.63,3519.86,6571.12,3481.28,4462.50,2460.39,2995.21,13966.02,3388.44,10003.43,3056.59,3248.50,3427.15,2907.67,4533.65,2966.95,3192.44,9974.56,5206.80,5783.02,5379.62,5299.07,8904.94,6058.84,5085.71,3284.72,6150.04,6343.07,2947.16,84857.98,11579.63,8657.05,23143.92,2395.18,2858.10,3581.36,2478.30,2551.53,3108.56,5942.75,5214.41,5475.88,4079.05,5413.54
,110,110,41,95.077461,6.483,0.861721,[M+H]+,,PosIS_Alanine-2H4-15N,PosIS_Alanine-2H4-15N,,1.227,4.252949,95.077461,33917.73,16894.44,183726.05,29986816.00,22515288.00,128184.91,15106936.00,18069014.00,15787603.00,22447486.00,25704240.00,16565395.00,27380752.00,23258774.00,18301838.00,23071982.00,13129520.00,13257827.00,29073670.00,17863230.00,27532646.00,18663096.00,18470850.00,16258141.00,13664663.00,16546433.00,22276912.00,25045830.00,14106032.00,15552469.00,18072522.00,24073506.00,19862912.00,20691722.00,15394040.00,15574576.00,19428170.00,15710340.00,11363852.00,14599203.00,17718292.00,18708560.00,22286234.00,21668334.00,25066698.00,27557430.00,11671767.00,12923248.00
,111,111,44,154.101562,7.240,0.822093,[M+H]+,,PosIS_Glutamine-2H5-15N2,PosIS_Glutamine-2H5-15N2,,1.400,1.584281,154.101562,0.00,0.00,2027.41,20945288.00,16460517.00,0.00,16816900.00,15165739.00,14907965.00,18984094.00,18985528.00,17189022.00,19842794.00,19307540.00,20989858.00,15736635.00,14737184.00,12659080.00,20074032.00,17423066.00,19816826.00,15665213.00,16589699.00,17025182.00,13105901.00,16017224.00,19116690.00,17443766.00,16012791.00,16519275.00,15381763.00,17226618.00,15834992.00,22949344.00,14857749.00,14958120.00,18067772.00,13828187.00,12221835.00,15933943.00,17215272.00,16846820.00,15702707.00,22327112.00,21479070.00,21533654.00,13307735.00,11527652.00
,112,112,44,273.075317,3.431,0.856159,[M+H]+,,PosIS_Inosine-15N4,PosIS_Inosine-15N4,,0.189,3.017380,273.075317,0.00,0.00,0.00,849865.00,702966.69,0.00,669186.56,624067.06,592893.44,726733.50,793807.50,685812.56,722285.00,729069.56,854193.25,594332.56,605324.25,599860.06,808398.25,736874.19,813616.94,632462.69,674953.50,632499.19,608044.25,623528.50,677535.38,706756.81,579686.50,696261.44,620356.62,680255.69,666347.75,923357.50,568813.44,647194.75,747874.94,505122.62,465014.47,655873.19,655152.00,711175.31,623027.56,837092.19,850086.50,854526.75,595692.94,502960.34
,113,113,44,155.162659,12.406,0.801644,[M+H]+,,PosIS_Lysine-2H8,PosIS_Lysine-2H8,,0.674,1.966808,155.162659,0.00,0.00,0.00,363241.50,312534.66,0.00,313277.66,266742.06,322411.25,354606.50,393687.66,351733.03,406123.16,405223.34,483192.53,388453.00,297623.62,219227.25,428508.50,306062.59,390091.41,348439.97,315398.72,445592.34,266943.75,284890.59,376840.91,333818.12,305788.25,340074.00,250370.38,361740.78,300014.12,466170.91,264688.91,279273.38,326514.03,222339.80,293038.09,384643.50,377006.22,349439.09,370871.84,429956.84,565913.31,510236.50,323839.16,230941.58
,114,114,44,110.057182,7.367,0.854019,[M+H]+,,PosIS_Serine-13C3-15N1,PosIS_Serine-13C3-15N1,,1.373,2.356957,110.057182,0.00,0.00,0.00,322424.59,253294.30,0.00,284126.38,190853.44,199312.67,302731.53,222420.94,260617.55,262606.59,270107.22,296303.75,180162.42,221261.62,218451.67,293500.22,284542.72,323127.44,190406.50,236842.80,218611.55,198683.36,278519.84,263932.38,253688.50,253959.39,249337.08,191757.45,230305.86,209084.52,399294.00,210698.55,198764.55,316255.50,193602.48,200281.50,250395.92,274826.56,245319.86,234013.67,297435.47,277085.00,335684.59,180734.88,186625.44
