label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank1,Blank2,Blank3,Bleached_Hot_Day0_1,Bleached_Hot_Day0_2,Bleached_Hot_Day0_3,Bleached_Hot_Day0_4,Bleached_Hot_Day0_5,Bleached_Hot_Day37_1,Bleached_Hot_Day37_2,Bleached_Hot_Day37_3,Bleached_Hot_Day37_4,Bleached_Hot_Day37_5,Bleached_Hot_Day52_1,Bleached_Hot_Day52_2,Bleached_Hot_Day52_3,Bleached_Hot_Day52_4,Bleached_Hot_Day52_5,Control_Ambient_Day0_1,Control_Ambient_Day0_2,Control_Ambient_Day0_3,Control_Ambient_Day0_4,Control_Ambient_Day0_5,Control_Ambient_Day37_1,Control_Ambient_Day37_2,Control_Ambient_Day37_3,Control_Ambient_Day37_4,Control_Ambient_Day37_5,Control_Ambient_Day52_1,Control_Ambient_Day52_2,Control_Ambient_Day52_3,Control_Ambient_Day52_4,Control_Ambient_Day52_5,Mortality_Hot_Day0_1,Mortality_Hot_Day0_2,Mortality_Hot_Day0_3,Mortality_Hot_Day0_4,Mortality_Hot_Day0_5,Mortality_Hot_Day37_1,Mortality_Hot_Day37_2,Mortality_Hot_Day37_3,Mortality_Hot_Day37_4,Mortality_Hot_Day37_5,Mortality_Hot_Day52_1,Mortality_Hot_Day52_2,Mortality_Hot_Day52_3,Mortality_Hot_Day52_4,Mortality_Hot_Day52_5
,102,102,19,179.034805,1.982,0.843416,[M-H]-,,Hydroxyphenyl pyruvate,Hydroxyphenyl pyruvate,C9H8O4,0.052,1.022736,179.034805,3320.22,0,3567.92,17376.67,9540.72,8161.94,10890.8,8842.3,10796.56,42606.72,12841.49,6204.16,17201.98,4111.95,5379.58,8130.39,5000.9,23047.24,14016.02,22223.34,9482.59,43814.42,10305.08,33154.07,35954.5,16776.61,28504.62,10095.19,8156.12,15879.99,14074.54,18771.21,21020.67,15318.6,14916.19,19621.99,11182.02,34749.54,5020.67,7485.7,7515.98,6736.71,24243.3,6191.37,6124.35,27910.26,16709.2,29449.93
,103,103,11,163.07663,1.932,0.850955,[M-H]-,,3-Phenylbutyric acid,3-Phenylbutyric acid,C10H12O2,0.022,1.12282,163.07663,0,0,0,7434.74,2687.36,14410.86,3954.03,5407.06,10446.09,2977.92,5274.67,3574.14,2594.94,6898.22,2316.57,9188.95,3832.71,8818.06,5738.13,2846.27,0,4130.92,39396.8,13825.14,13347.76,11241.85,29576.76,29167.18,4517.07,6305.81,17543.31,8428.1,3151.88,2782.99,23989.1,4290.16,13728.33,3949.64,10561.96,13468.67,2729.98,7668.85,7949.67,12094.76,21874.75,11797.78,8940.13,3439.86
,104,104,46,167.035049,1.911,0.810296,[M-H]-,,Dihydroxybenzeneacetic acid,Dihydroxybenzeneacetic acid,C8H8O4,0.001,0.365403,167.035049,3259.52,0,77697.44,744209.5,1793354.5,2683171.75,1694680,1168207,1466191,810850.19,1685426,2563229.75,743357.25,1279367.38,1112418.62,2040230.88,4486707.5,1467665.88,705199.69,2235185.75,2408486.25,1693002.38,3379775.25,947989.5,457833.09,384412.91,779470.31,1290895.62,325240.16,763699.19,1877650.88,3418315,2586246.75,769643.44,3206765.25,1422772,177986.69,401872.97,2591256,2909130.75,1287160,2769036,1272024.12,2301169.75,1296292.38,773536.81,3710242.75,1252707.62
,105,105,42,129.055801,1.938,0.815477,[M-H]-,,Methyloxovaleric acid (Ketoleucine),Methyloxovaleric acid (Ketoleucine),C6H10O3,0.028,0.591171,129.055801,27154.45,13054.45,14853.44,148053.7,92618.66,102115.3,96624.99,92887.51,73241.37,149273.92,90386.84,111296.18,90874.9,83635.53,104236.32,102515.16,90581.06,74312.46,143127.45,128007.6,145438.14,189352.92,162251.33,150179.42,150347.2,193852.55,164051.53,154461.69,77726.66,103672.31,179718.45,77947.45,173696.03,116910.69,235157.48,174311.33,118234.75,246679.39,116787.4,113416.79,112690.06,159308.89,161195.67,84653.02,129984.79,109904.66,120733.51,115031.54
,106,106,39,177.092148,1.931,0.851182,[M-H]-,,5-Phenylvaleric acid,5-Phenylvaleric acid,C11H14O2,0.031,0.258489,177.092148,8394.61,3431.56,4176.37,34235.73,26056.91,24974.15,18135.29,57093.99,23566.97,20263.69,18110.85,9081.16,24332.97,17000.37,25805.62,9340.49,14280.63,54142.62,33383.72,15299.84,12672.91,19773.23,38115.99,14149.74,24561.42,17658.06,25568.08,35022.24,12783.97,36185.56,22154.83,13911.08,54168.34,12305.14,15297.04,21653.91,20512.13,75895.47,16773.71,46310.55,12627.78,25554.35,12670.09,26917.36,27621.02,18142.87,39860.7,28460.65
,107,107,45,149.060562,1.931,0.854168,[M-H]-,,Methylphenyllactate,Methylphenyllactate,C9H10O2,0.031,1.637859,149.060562,0,0,0,91119.93,182123.98,182775.62,126650.23,94934.4,219624.7,296095.34,89618.1,98071.03,179850.02,237253.12,128243.03,86977.82,280290.72,153075.47,113369.09,162198.83,103432.4,146946.84,299668.88,137011.86,230565.8,155184.72,184222.11,227828,162461.12,135958.89,219832.86,230341.17,172201.08,84205.84,220126.98,141905.44,115623.35,61053.72,98154.16,161603.95,192358.5,196594.25,166263.11,96279.26,119231.5,139462.39,201200.55,149434.92
,108,108,26,213.186081,1.295,0.828087,[M-H]-,,Tridecanoic acid,Tridecanoic acid,C13H26O2,0.055,0.357875,213.186081,24862.56,15853.01,11449.63,38300.38,40867.43,48679.64,28648.42,46227.64,32373.49,59065.25,27902.95,35226.74,27415.29,17792.29,31497.11,30101.43,54376.02,60150.8,49147.03,21864.16,52138.07,38233.06,70843.61,56023.54,29224.33,36661.3,57229.19,35542.38,39197.83,36746.02,55131.98,53084.29,38466.83,41624.56,45762.85,40452.9,48198.68,40237.66,28691.47,44303.29,38526.66,55947.81,42874.1,31928.16,41894.99,62063.38,37380.09,45823.02
,109,109,46,283.264374,1.26,0.8335,[M-H]-,,Stearic acid,Stearic acid,C18H36O2,0.06,0.430941,283.264374,763374,637805.94,545300,28602328,7951404.5,12284767,20168734,12778076,23690296,11237643,12738469,11453693,13802440,18801238,18281286,13079819,15003755,11279391,15109997,16571581,14110473,9275529,14894336,9006705,14685623,12618421,28508152,16104255,11792584,9334632,17663338,10201128,14418903,18273064,10442501,20389568,10114157,8621271,8149492.5,12212611,23237286,17122216,21630090,7175725.5,11127011,10421535,10114451,10132961
,110,110,8,465.304932,1.15,0.852049,[M-H]-,,Cholesteryl sulfate,Cholesteryl sulfate,C27H46O4S,0.05,1.114967,465.304932,0,0,0,0,0,18539.62,0,0,0,2983.52,0,12183.74,100038.5,5469.86,0,0,2523.31,4653.7,0,153970.98,3788.12,10460.12,0,0,0,0,0,0,0,0,5799.41,0,8509.98,3325.04,0,15345.61,28018.42,0,0,129841.7,0,3599.02,0,76036.14,22747.52,149218.92,0,0
,111,111,39,139.975662,5.837,0.851764,[M-H]-,,Carbamoyl phosphate,Carbamoyl phosphate,CH4NO5P,-1,1.635157,139.975662,0,0,0,49265.05,75715.59,83628.3,65009.42,76356.93,52048.02,29650.97,51354.95,45651.61,45672.22,67520.77,73379.9,54893.38,84603.44,58777.38,56344.3,50905.27,84174.74,62036.67,64990.71,66210.3,59815.72,49714.82,50999.9,72194.07,79995.82,63087.36,65459.04,47897.08,73403.25,71800.9,93818.81,66802.97,41616.89,49731.69,54111.11,80460.68,53408.03,67944.02,61243.97,25691.07,56771.24,63233.03,77926.29,83291.29
,112,112,43,174.088379,7.731,0.852694,[M-H]-,,Citrulline,Citrulline,C6H13N3O3,-1,0.175299,174.088379,0,0,0,52231.06,46365.7,136409.77,61775.85,144589.38,39495,65084.66,42737.66,101739,96050.34,48043.96,29717.42,29409.28,48014.9,63192.89,34685.11,95375.91,27496.5,110975,72509.8,47876.94,71754.15,20855.18,182943.08,8400.3,20535.3,96066.96,22575.74,47669.76,3984.43,67001.4,242509.42,743627.94,52714.2,79106.59,233380.86,69567.78,135938.52,22562.06,94930.37,37356.44,56884.53,112185.6,52196.58,59814.5
,113,113,37,157.02533,4.655,0.849219,[M-H]-,,Dihydroorotate,Dihydroorotate,C5H6N2O4,-1,0.97174,157.02533,0,0,0,16758.35,33829.47,34968.05,25980.74,22714.69,8657.52,20303.06,16218,20763.12,35844.27,31936.18,26790.97,38823.59,12107.56,9204,18824.07,31689.31,13718.65,32675.43,19587.21,28784.98,31281.46,24689.12,20101.84,10160.53,10287.03,8961.01,11749.39,18368.97,7217.19,43512.22,25711.28,42125.71,32148.09,28539.12,39704.32,35312.66,31504.33,40288.48,54156.97,33634.26,33975.36,30439.76,74787.1,39208.67
,114,114,27,282.084473,4.074,0.847256,[M-H]-,,Guanosine,Guanosine,C10H13N5O5,-1,0.324558,282.084473,0,0,0,11969.22,60505.29,16249.47,23091.55,28296.81,29639.29,36549.22,12723.88,89460.01,15600.26,28977.68,19793.98,8900.22,60960.84,5795.33,36303.16,29403.66,38444.87,69323.45,29232.54,32531.44,47753.75,28478.19,26280.53,32405.23,25266.51,36749.1,42507.59,11491.87,38386.45,39369.79,65268.97,68139.09,27349.08,17935.83,24827.49,49860.82,10198.38,28272.69,48154.61,7628.51,61358.14,76851.43,51203.03,36072.46
,115,115,24,259.022186,10.609,0.838476,[M-H]-,,Mannose-6-phosphate,Mannose-6-phosphate,C6H13O9P,-1,1.060364,259.022186,0,0,0,61883.53,126261.71,149086.17,139793.94,104589.32,61297.11,29912.36,158839.19,119455.23,62751.23,82812.03,48972.19,85717.34,98162.48,18685.79,92995.45,97113.02,153636.95,128710.44,66892,200005.12,28889.33,152508.61,90029.74,202397.2,130026.27,92021.85,116860.9,86882.81,65980.41,87738.62,187743.5,160708.67,41775.79,10598.33,141429.3,115727.38,87479.44,62201.99,139621.61,61760.18,121168.96,94992,216209.39,87486.55
,116,116,34,187.072617,4.641,0.848283,[M-H]-,,N-acetyl-glutamine,N-acetyl-glutamine,C7H12N2O4,-1,0.978795,187.072617,0,0,0,25289.48,25236.25,24731.59,33923.29,82229.59,5942.18,4996.95,5784.23,16749.63,5526.74,5466.81,11333.54,14940.27,15578.28,4966.99,31167.6,88009.16,35605.71,36589.84,26141.8,24536.21,48863.75,6534.85,11577.05,46701.62,68720.5,45934.86,32846.5,50676.85,34245.26,39695.13,28101.54,30331.56,22993.93,45985.69,17892.3,10767.58,4909.4,13880.9,9517.47,3366.95,12956.75,2982.69,6625.22,6897.88
,118,118,45,136.040543,5.077,0.856405,[M-H]-,,Trigonelline,Trigonelline,C7H7NO2,0.363,1.009473,136.040543,6806.35,4304.72,12969.06,404936.38,358687.88,466001.41,509984.09,354612.25,560072.44,211968.64,437420.91,461042.97,241397.61,885601,344208.88,513725.25,653448.5,394352.75,564287.69,409723.16,903476.25,617451.94,587425.25,606083.19,368726.25,622862.19,259356.33,832963.19,886760.06,374081,935462.69,375111.78,644914.5,248902.08,702313.31,374340.75,456266.84,242817.61,273772.72,608859.69,320768.75,469947.09,438188.75,216911.17,552575.38,431199.78,687252.44,396641.62
,119,119,18,301.163483,9.264,0.84953,[M-H]-,,Arginine-Glutamine,Arginine-Glutamine,C11H22N6O4,0.094,1.722651,301.163483,0,0,0,3628.06,4677.17,22068.07,64898.54,3331.73,29830.65,7461.79,0,26675.08,235679.8,88540.71,2749.86,3006.57,9227.16,0,4676.76,0,14082.14,4768.32,0,0,3030.37,0,21921.76,0,0,9949.77,3837.19,0,0,24878.73,51448.94,61575.61,36504.79,2508.93,0,28044.78,21471.46,30561.44,3642.78,0,15403.68,4069.86,0,0
,120,120,45,662.103333,9.446,0.850853,[M-H]-,,NAD+ (SIM),NAD+ (SIM),C21H27N7O14P2,0.564,2.212415,662.103333,81.87,65.12,141.38,16297.63,10409.86,31243.92,20223.9,17938.69,15196.39,6094.79,21944.86,27087.12,9729.07,32090.35,17030.48,16258.77,16911.25,5165.12,25597.12,6843.28,29563.31,13803.95,18015.49,28110.17,3773.79,11705.61,9335.46,19612.39,41721.66,19788.28,43577.14,12231.3,12936.67,15153.31,19080.51,10780.05,10165.66,3257.38,22445.23,26397.28,23044.58,12147.93,22254.92,15928.26,47423.89,31193.04,54088.57,7751.98
,121,121,7,664.117737,8.599,0.834507,[M-H]-,,NADH (SIM),NADH (SIM),C21H29N7O14P2,0.551,0.367617,664.117737,0,0,0,738.02,1540.68,1191.64,666.67,2350.72,2495.44,0,1890.42,71.41,577.35,1558.23,1877.56,1249.75,205.09,99.29,1445.79,212.94,1408.96,1432.28,179.88,845.56,0,0,517.03,2436.46,4281.93,2080.07,2006.75,645.17,325.81,2104.92,365.98,395.12,79.16,80.3,146.2,223.65,338.31,70.27,1700.17,215.35,2144.26,1025.21,367.47,0
,122,122,44,742.069031,12.227,0.843242,[M-H]-,,NADP+ (SIM),NADP+ (SIM),C21H28N7O17P3,0.413,1.151501,742.069031,0,0,270.9,1134.14,10764.79,5395.23,7412.84,7941.73,2884.02,107.75,3512.63,5446.52,942.05,11209.06,2356.41,1672.93,11815.55,400.55,2835.84,386.88,4573.98,5972.96,681.32,9237.23,712.79,452.43,3731.25,3924.9,6435.11,3785.53,5468.53,636.05,1309.33,2906.72,6320.03,6585.77,823.55,65.86,8733.02,3544.01,1584.4,296.34,3848.02,676.1,5781.13,4438.04,20921.93,8382.24
,123,123,16,744.082947,11.29,0.842572,[M-H]-,,NADPH (SIM),NADPH (SIM),C21H30N7O17P3,0.24,1.230409,744.082947,0,0,0,0,0,0,0,0,405.03,702.43,660.44,865.9,735.24,1382.58,670.08,1224.48,444.87,318.36,102.94,0,0,364.38,0,287.95,0,0,203.09,0,0,0,0,104.53,0,0,0,0,0,0,627.65,1655.5,468.2,1006.05,1598,856.52,1036.87,1879.2,1082.5,1039.6
,124,124,44,93.062508,6.432,0.837998,[M-H]-,,NegIS_Alanine-2H4-15N,NegIS_Alanine-2H4-15N,,1.278,0.573869,93.062508,48058.68,29991.81,187795.98,99771608,63937456,139422.83,63788236,60364588,71602784,100635616,72326088,59827140,88048960,45040476,89113912,81632024,45872348,60375488,104240192,88468504,80418440,84714584,97194200,60245312,65564132,74997184,111213088,39384624,21942968,98371496,54918612,79575064,75731128,68253280,52815940,52748684,84659968,78890368,43000484,63361760,79790896,81318344,26574138,103769792,72229304,51045796,42878300,62528480
,125,125,44,192.120209,5.787,0.827741,[M-H]-,,NegIS_Glucose-2H7-13C6,NegIS_Glucose-2H7-13C6,,1.193,0.158846,192.120209,0,0,0,48567600,36958932,0,36377668,38722924,52859772,43809788,36431936,42318804,41561340,45892708,47583316,38905828,35999004,41689396,44242692,51001276,42991136,49186752,41581524,41821980,45603168,41595924,48216748,21170192,18846002,50452608,29056470,51772176,41856236,47320144,29533226,30544008,40959748,35200540,45549708,36902964,44765268,40571104,23191888,62018784,44239536,35439812,32646696,41346236
,126,126,44,152.087341,7.176,0.841357,[M-H]-,,NegIS_Glutamine-2H5-15N2,NegIS_Glutamine-2H5-15N2,,1.464,0.300987,152.087341,0,0,0,14825035,10391960,0,14379380,9688959,12018339,15318189,10611351,14511492,15581660,8967980,16330773,11930296,9676318,10434799,17146704,14072255,14313905,13069620,13463300,11946024,10854974,14165552,14689667,4246646.5,3309816,15417209,10147455,14417399,13759843,11120748,7262417.5,8450701,15517136,12029328,8243826.5,12834499,14354124,14959343,3745694,17306902,15707395,10863719,7877078.5,9826440
,127,127,44,77.028549,6.85,0.830885,[M-H]-,,NegIS_Glycine-13C2_15N1,NegIS_Glycine-13C2_15N1,,1.37,0.594278,77.028549,0,0,2296.41,2269884.25,1856781,0,2627837.75,1947463.38,1960766,2164642,2069145.38,2182924.25,2507516,1750806.38,2744888,2185892.25,1933169.38,1527804.5,2784549,2624862.25,2367857.75,2470837.75,2344623.25,2514244.25,2010884,2010641.88,2702555,957490.81,701876,2713939.5,1720782,2092127,2061599,2258833,1503998.38,1715781.12,2433859.75,1533311.88,1560846,2281162.25,2475737.25,2246261.75,883718,3130579.75,2692804.75,1747621.62,1708314.62,1666702.62
,128,128,43,271.061707,3.402,0.855971,[M-H]-,,NegIS_Inosine-15N4,NegIS_Inosine-15N4,,0.218,0.225171,271.061707,0,0,0,1023665,635499.94,0,851056.81,615822.75,800366.31,1143542.38,610637.5,861513.44,1007053.81,472107.25,1011193.94,759676.31,607672.31,853986.19,1079797.38,916815.06,908475.69,915143.06,937106.19,650163.38,851736.5,938150.19,917091.81,231727.17,175974.95,1009418.81,574238.56,901590.25,891892.81,754148.19,481311.78,525802.19,1129939.62,770985.25,501982.16,886384.56,930798.56,945905.69,212368.55,1174293.5,962543.81,671323.69,437820.91,789786.56
,1,1,41,153.148514,12.338,0.85393,[M-H]-,,NegIS_Lysine-2H8,NegIS_Lysine-2H8,,0.742,0.298902,153.148514,0,0,0,259054.2,206090.61,0,225004.14,207027.31,247889.81,208113.05,223611.23,252206.77,348095.22,201176.67,326105.59,285040.59,208512.45,133379.44,347259.91,223753.42,305646.5,268399.66,241718.95,269548.38,176742.56,176817.2,289740.69,75350.37,58853.75,327152.09,186734.02,269719.75,250842.88,242565.31,135806.86,179788.75,222773.95,129730.19,171533.41,262863.56,261753.5,276148.97,86257.45,323189.47,386528.41,271185.03,169280.06,151411.77
,2,2,44,136.033188,8.667,0.856229,[M-H]-,,NegIS_Malate-2H3,NegIS_Malate-2H3,,1.203,0.785188,136.033188,0,0,0,3339535.25,2292845,0,3061635.25,1938670.62,3011713.25,3034464.75,2326976.25,4032132.25,4061421.75,1828286.38,2941514,3126419.25,1531185,1760379.38,3503312,3072888,3624133.25,2296932,2876057.75,1455112,803153.81,3500454,3661683,660564.69,1122476.38,2700817.75,2063097.62,3662202.25,2752319.75,2537509.75,1579220.5,1660874.5,2382943.25,2500082.25,1884617.62,1972933.62,3066427,3508049.25,655210.69,3201351.25,3351287,2529546.25,1982018.38,1696658.5
,3,3,44,108.042488,7.314,0.856107,[M-H]-,,NegIS_Serine-13C3-15N1,NegIS_Serine-13C3-15N1,,1.426,0.635533,108.042488,0,0,0,952808.06,626687.56,0,875117.31,557299.81,1352218.88,853504.19,637742.12,798353.5,875728.31,825716,921503.31,733409,567660,563696.81,2100007.25,977960.31,1020343.75,1291935.5,920365.19,1317467.25,665051.06,894288.75,959885.75,379102.38,508123.88,899597.19,727582,952667.19,885327.75,662586.94,605363.31,814630.69,1017337.06,680642.44,529107.94,944917.5,1320646.38,913350,283415.5,1052620.12,1205528.62,996132.31,842129.25,592216.75
,4,4,44,129.060883,1.938,0.835382,[M-H]-,,NegIS_Thymine-2H4,NegIS_Thymine-2H4,,0.722,0.945836,129.060883,0,0,0,2407905.25,1947517.38,0,2554642.75,1689962.5,1979194,3829775.25,2142642.75,2363769,2262911.25,1767973,2603499.75,2019485.5,2170014.25,2250478.25,2370536.75,3249976,2575980.75,2547045.25,2893739.75,1700543.38,2948774,3324767.25,2317166.25,1108252.5,548667.69,2088997,1716137.62,2256487.25,2425215.25,2251928.5,1763875.12,1761225.62,3396539,2359509.5,1827894,2459228,2595385.25,2802968,1060538.38,3466079.25,2907152.75,1806211.5,2062638.38,2610869
