"Plot Title: #6 Mesocosm"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 10344489, SEN S/N: 10344489, LBL: C)","Coupler Detached (LGR S/N: 10344489)","Coupler Attached (LGR S/N: 10344489)","Host Connected (LGR S/N: 10344489)","Stopped (LGR S/N: 10344489)","End Of File (LGR S/N: 10344489)"
2738,08/07/19 03:15:00  AM,30.748,,,,,
2739,08/07/19 03:30:00  AM,30.722,,,,,
2740,08/07/19 03:45:00  AM,30.697,,,,,
2741,08/07/19 04:00:00  AM,30.672,,,,,
2742,08/07/19 04:15:00  AM,30.646,,,,,
2743,08/07/19 04:30:00  AM,30.646,,,,,
2744,08/07/19 04:45:00  AM,30.646,,,,,
2745,08/07/19 05:00:00  AM,30.621,,,,,
2746,08/07/19 05:15:00  AM,30.621,,,,,
2747,08/07/19 05:30:00  AM,30.621,,,,,
2748,08/07/19 05:45:00  AM,30.621,,,,,
2749,08/07/19 06:00:00  AM,30.646,,,,,
2750,08/07/19 06:15:00  AM,30.849,,,,,
2751,08/07/19 06:30:00  AM,31.052,,,,,
2752,08/07/19 06:45:00  AM,31.230,,,,,
2753,08/07/19 07:00:00  AM,31.357,,,,,
2754,08/07/19 07:15:00  AM,31.510,,,,,
2755,08/07/19 07:30:00  AM,31.510,,,,,
2756,08/07/19 07:45:00  AM,31.408,,,,,
2757,08/07/19 08:00:00  AM,31.331,,,,,
2758,08/07/19 08:15:00  AM,31.281,,,,,
2759,08/07/19 08:30:00  AM,31.255,,,,,
2760,08/07/19 08:45:00  AM,31.230,,,,,
2761,08/07/19 09:00:00  AM,31.255,,,,,
2762,08/07/19 09:15:00  AM,31.382,,,,,
2763,08/07/19 09:30:00  AM,31.510,,,,,
2764,08/07/19 09:45:00  AM,31.357,,,,,
2765,08/07/19 10:00:00  AM,31.281,,,,,
2766,08/07/19 10:15:00  AM,31.153,,,,,
2767,08/07/19 10:30:00  AM,31.052,,,,,
2768,08/07/19 10:45:00  AM,30.950,,,,,
2769,08/07/19 11:00:00  AM,30.900,,,,,
2770,08/07/19 11:15:00  AM,30.798,,,,,
2771,08/07/19 11:30:00  AM,30.773,,,,,
2772,08/07/19 11:45:00  AM,30.773,,,,,
2773,08/07/19 12:00:00  PM,30.798,,,,,
2774,08/07/19 12:15:00  PM,30.900,,,,,
2775,08/07/19 12:30:00  PM,30.976,,,,,
2776,08/07/19 12:45:00  PM,31.052,,,,,
2777,08/07/19 01:00:00  PM,31.128,,,,,
2778,08/07/19 01:15:00  PM,31.230,,,,,
2779,08/07/19 01:30:00  PM,31.179,,,,,
2780,08/07/19 01:45:00  PM,31.230,,,,,
2781,08/07/19 02:00:00  PM,31.204,,,,,
2782,08/07/19 02:15:00  PM,31.255,,,,,
2783,08/07/19 02:30:00  PM,31.281,,,,,
2784,08/07/19 02:45:00  PM,31.179,,,,,
2785,08/07/19 03:00:00  PM,31.230,,,,,
2786,08/07/19 03:15:00  PM,31.230,,,,,
2787,08/07/19 03:30:00  PM,31.230,,,,,
2788,08/07/19 03:45:00  PM,31.179,,,,,
2789,08/07/19 04:00:00  PM,31.128,,,,,
2790,08/07/19 04:15:00  PM,31.026,,,,,
2791,08/07/19 04:30:00  PM,30.925,,,,,
2792,08/07/19 04:45:00  PM,30.849,,,,,
2793,08/07/19 05:00:00  PM,30.748,,,,,
2794,08/07/19 05:15:00  PM,30.672,,,,,
2795,08/07/19 05:30:00  PM,30.596,,,,,
2796,08/07/19 05:45:00  PM,30.469,,,,,
2797,08/07/19 06:00:00  PM,30.419,,,,,
2798,08/07/19 06:15:00  PM,30.520,,,,,
2799,08/07/19 06:30:00  PM,30.646,,,,,
2800,08/07/19 06:45:00  PM,30.773,,,,,
2801,08/07/19 07:00:00  PM,30.874,,,,,
2802,08/07/19 07:15:00  PM,30.950,,,,,
2803,08/07/19 07:30:00  PM,31.001,,,,,
2804,08/07/19 07:45:00  PM,31.001,,,,,
2805,08/07/19 08:00:00  PM,31.026,,,,,
2806,08/07/19 08:15:00  PM,31.026,,,,,
2807,08/07/19 08:30:00  PM,31.026,,,,,
2808,08/07/19 08:45:00  PM,31.026,,,,,
2809,08/07/19 09:00:00  PM,31.052,,,,,
2810,08/07/19 09:15:00  PM,31.052,,,,,
2811,08/07/19 09:30:00  PM,31.052,,,,,
2812,08/07/19 09:45:00  PM,31.026,,,,,
2813,08/07/19 10:00:00  PM,31.026,,,,,
2814,08/07/19 10:15:00  PM,31.026,,,,,
2815,08/07/19 10:30:00  PM,31.001,,,,,
2816,08/07/19 10:45:00  PM,30.976,,,,,
2817,08/07/19 11:00:00  PM,30.976,,,,,
2818,08/07/19 11:15:00  PM,30.950,,,,,
2819,08/07/19 11:30:00  PM,30.925,,,,,
2820,08/07/19 11:45:00  PM,30.874,,,,,
2821,08/08/19 12:00:00  AM,30.849,,,,,
2822,08/08/19 12:15:00  AM,30.824,,,,,
2823,08/08/19 12:30:00  AM,30.849,,,,,
2824,08/08/19 12:45:00  AM,30.824,,,,,
2825,08/08/19 01:00:00  AM,30.798,,,,,
2826,08/08/19 01:15:00  AM,30.798,,,,,
2827,08/08/19 01:30:00  AM,30.748,,,,,
2828,08/08/19 01:45:00  AM,30.722,,,,,
2829,08/08/19 02:00:00  AM,30.697,,,,,
2830,08/08/19 02:15:00  AM,30.697,,,,,
2831,08/08/19 02:30:00  AM,30.697,,,,,
2832,08/08/19 02:45:00  AM,30.697,,,,,
2833,08/08/19 03:00:00  AM,30.672,,,,,
2834,08/08/19 03:15:00  AM,30.672,,,,,
2835,08/08/19 03:30:00  AM,30.672,,,,,
2836,08/08/19 03:45:00  AM,30.697,,,,,
2837,08/08/19 04:00:00  AM,30.672,,,,,
2838,08/08/19 04:15:00  AM,30.697,,,,,
2839,08/08/19 04:30:00  AM,30.672,,,,,
2840,08/08/19 04:45:00  AM,30.672,,,,,
2841,08/08/19 05:00:00  AM,30.672,,,,,
2842,08/08/19 05:15:00  AM,30.672,,,,,
2843,08/08/19 05:30:00  AM,30.773,,,,,
2844,08/08/19 05:45:00  AM,30.976,,,,,
2845,08/08/19 06:00:00  AM,31.179,,,,,
2846,08/08/19 06:15:00  AM,31.382,,,,,
2847,08/08/19 06:30:00  AM,31.561,,,,,
2848,08/08/19 06:45:00  AM,31.689,,,,,
2849,08/08/19 07:00:00  AM,31.791,,,,,
2850,08/08/19 07:15:00  AM,31.663,,,,,
2851,08/08/19 07:30:00  AM,31.535,,,,,
2852,08/08/19 07:45:00  AM,31.433,,,,,
2853,08/08/19 08:00:00  AM,31.357,,,,,
2854,08/08/19 08:15:00  AM,31.306,,,,,
2855,08/08/19 08:30:00  AM,31.281,,,,,
2856,08/08/19 08:45:00  AM,31.255,,,,,
2857,08/08/19 09:00:00  AM,31.306,,,,,
2858,08/08/19 09:15:00  AM,31.408,,,,,
2859,08/08/19 09:30:00  AM,31.433,,,,,
2860,08/08/19 09:45:00  AM,31.331,,,,,
2861,08/08/19 10:00:00  AM,31.179,,,,,
2862,08/08/19 10:15:00  AM,31.052,,,,,
2863,08/08/19 10:30:00  AM,31.001,,,,,
2864,08/08/19 10:45:00  AM,30.950,,,,,
2865,08/08/19 11:00:00  AM,30.849,,,,,
2866,08/08/19 11:15:00  AM,30.798,,,,,
2867,08/08/19 11:30:00  AM,30.773,,,,,
2868,08/08/19 11:45:00  AM,30.722,,,,,
2869,08/08/19 12:00:00  PM,30.697,,,,,
2870,08/08/19 12:15:00  PM,30.672,,,,,
2871,08/08/19 12:30:00  PM,30.748,,,,,
2872,08/08/19 12:45:00  PM,30.773,,,,,
2873,08/08/19 01:00:00  PM,30.849,,,,,
2874,08/08/19 01:15:00  PM,30.900,,,,,
2875,08/08/19 01:30:00  PM,30.950,,,,,
2876,08/08/19 01:45:00  PM,30.925,,,,,
2877,08/08/19 02:00:00  PM,30.976,,,,,
2878,08/08/19 02:15:00  PM,31.001,,,,,
2879,08/08/19 02:30:00  PM,30.900,,,,,
2880,08/08/19 02:45:00  PM,30.925,,,,,
2881,08/08/19 03:00:00  PM,30.950,,,,,
2882,08/08/19 03:15:00  PM,30.798,,,,,
2883,08/08/19 03:30:00  PM,30.748,,,,,
2884,08/08/19 03:45:00  PM,30.722,,,,,
2885,08/08/19 04:00:00  PM,30.571,,,,,
2886,08/08/19 04:15:00  PM,30.596,,,,,
2887,08/08/19 04:30:00  PM,30.520,,,,,
2888,08/08/19 04:45:00  PM,30.495,,,,,
2889,08/08/19 05:00:00  PM,30.672,,,,,
2890,08/08/19 05:15:00  PM,30.773,,,,,
2891,08/08/19 05:30:00  PM,30.874,,,,,
2892,08/08/19 05:45:00  PM,30.950,,,,,
2893,08/08/19 06:00:00  PM,31.001,,,,,
2894,08/08/19 06:15:00  PM,31.026,,,,,
2895,08/08/19 06:30:00  PM,31.077,,,,,
2896,08/08/19 06:45:00  PM,31.204,,,,,
2897,08/08/19 07:00:00  PM,31.230,,,,,
2898,08/08/19 07:15:00  PM,31.306,,,,,
2899,08/08/19 07:30:00  PM,31.357,,,,,
2900,08/08/19 07:45:00  PM,31.331,,,,,
2901,08/08/19 08:00:00  PM,31.306,,,,,
2902,08/08/19 08:15:00  PM,31.306,,,,,
2903,08/08/19 08:30:00  PM,31.281,,,,,
2904,08/08/19 08:45:00  PM,31.255,,,,,
2905,08/08/19 09:00:00  PM,31.204,,,,,
2906,08/08/19 09:15:00  PM,31.153,,,,,
2907,08/08/19 09:30:00  PM,31.128,,,,,
2908,08/08/19 09:45:00  PM,31.077,,,,,
2909,08/08/19 10:00:00  PM,31.052,,,,,
2910,08/08/19 10:15:00  PM,31.052,,,,,
2911,08/08/19 10:30:00  PM,31.052,,,,,
2912,08/08/19 10:45:00  PM,31.026,,,,,
2913,08/08/19 11:00:00  PM,31.001,,,,,
2914,08/08/19 11:15:00  PM,30.976,,,,,
2915,08/08/19 11:30:00  PM,30.950,,,,,
2916,08/08/19 11:45:00  PM,30.950,,,,,
2917,08/09/19 12:00:00  AM,30.925,,,,,
2918,08/09/19 12:15:00  AM,30.925,,,,,
2919,08/09/19 12:30:00  AM,30.925,,,,,
2920,08/09/19 12:45:00  AM,30.900,,,,,
2921,08/09/19 01:00:00  AM,30.874,,,,,
2922,08/09/19 01:15:00  AM,30.849,,,,,
2923,08/09/19 01:30:00  AM,30.824,,,,,
2924,08/09/19 01:45:00  AM,30.824,,,,,
2925,08/09/19 02:00:00  AM,30.798,,,,,
2926,08/09/19 02:15:00  AM,30.748,,,,,
2927,08/09/19 02:30:00  AM,30.722,,,,,
2928,08/09/19 02:45:00  AM,30.697,,,,,
2929,08/09/19 03:00:00  AM,30.672,,,,,
2930,08/09/19 03:15:00  AM,30.672,,,,,
2931,08/09/19 03:30:00  AM,30.672,,,,,
2932,08/09/19 03:45:00  AM,30.646,,,,,
2933,08/09/19 04:00:00  AM,30.798,,,,,
2934,08/09/19 04:15:00  AM,30.976,,,,,
2935,08/09/19 04:30:00  AM,31.179,,,,,
2936,08/09/19 04:45:00  AM,31.331,,,,,
2937,08/09/19 05:00:00  AM,31.433,,,,,
2938,08/09/19 05:15:00  AM,31.561,,,,,
2939,08/09/19 05:30:00  AM,31.663,,,,,
2940,08/09/19 05:45:00  AM,31.740,,,,,
2941,08/09/19 06:00:00  AM,31.637,,,,,
2942,08/09/19 06:15:00  AM,31.484,,,,,
2943,08/09/19 06:30:00  AM,31.331,,,,,
2944,08/09/19 06:45:00  AM,31.204,,,,,
2945,08/09/19 07:00:00  AM,31.077,,,,,
2946,08/09/19 07:15:00  AM,30.976,,,,,
2947,08/09/19 07:30:00  AM,30.900,,,,,
2948,08/09/19 07:45:00  AM,30.849,,,,,
2949,08/09/19 08:00:00  AM,30.824,,,,,
2950,08/09/19 08:15:00  AM,30.798,,,,,
2951,08/09/19 08:30:00  AM,30.748,,,,,
2952,08/09/19 08:45:00  AM,30.722,,,,,
2953,08/09/19 09:00:00  AM,30.722,,,,,
2954,08/09/19 09:15:00  AM,30.722,,,,,
2955,08/09/19 09:30:00  AM,30.672,,,,,
2956,08/09/19 09:45:00  AM,30.520,,,,,
2957,08/09/19 10:00:00  AM,30.571,,,,,
2958,08/09/19 10:15:00  AM,30.495,,,,,
2959,08/09/19 10:30:00  AM,30.394,,,,,
2960,08/09/19 10:45:00  AM,30.369,,,,,
2961,08/09/19 11:00:00  AM,30.545,,,,,
2962,08/09/19 11:15:00  AM,30.824,,,,,
2963,08/09/19 11:30:00  AM,30.495,,,,,
2964,08/09/19 11:45:00  AM,30.672,,,,,
2965,08/09/19 12:00:00  PM,31.077,,,,,
2966,08/09/19 12:15:00  PM,31.408,,,,,
2967,08/09/19 12:30:00  PM,31.663,,,,,
2968,08/09/19 12:45:00  PM,31.637,,,,,
2969,08/09/19 01:00:00  PM,31.663,,,,,
2970,08/09/19 01:15:00  PM,31.306,,,,,
2971,08/09/19 01:30:00  PM,31.103,,,,,
2972,08/09/19 01:45:00  PM,30.798,,,,,
2973,08/09/19 02:00:00  PM,30.697,,,,,
2974,08/09/19 02:15:00  PM,30.874,,,,,
2975,08/09/19 02:30:00  PM,31.077,,,,,
2976,08/09/19 02:45:00  PM,31.204,,,,,
2977,08/09/19 03:00:00  PM,31.382,,,,,
2978,08/09/19 03:15:00  PM,31.535,,,,,
2979,08/09/19 03:30:00  PM,31.663,,,,,
2980,08/09/19 03:45:00  PM,31.586,,,,,
2981,08/09/19 04:00:00  PM,31.484,,,,,
2982,08/09/19 04:15:00  PM,31.433,,,,,
2983,08/09/19 04:30:00  PM,31.382,,,,,
2984,08/09/19 04:45:00  PM,31.281,,,,,
2985,08/09/19 05:00:00  PM,31.230,,,,,
2986,08/09/19 05:15:00  PM,31.179,,,,,
2987,08/09/19 05:30:00  PM,31.103,,,,,
2988,08/09/19 05:45:00  PM,31.026,,,,,
2989,08/09/19 06:00:00  PM,30.976,,,,,
2990,08/09/19 06:15:00  PM,30.925,,,,,
2991,08/09/19 06:30:00  PM,30.874,,,,,
2992,08/09/19 06:45:00  PM,30.798,,,,,
2993,08/09/19 07:00:00  PM,30.722,,,,,
2994,08/09/19 07:15:00  PM,30.621,,,,,
2995,08/09/19 07:30:00  PM,30.773,,,,,
2996,08/09/19 07:45:00  PM,30.950,,,,,
2997,08/09/19 08:00:00  PM,31.077,,,,,
2998,08/09/19 08:15:00  PM,31.153,,,,,
2999,08/09/19 08:30:00  PM,31.230,,,,,
3000,08/09/19 08:45:00  PM,31.357,,,,,
3001,08/09/19 09:00:00  PM,31.433,,,,,
3002,08/09/19 09:15:00  PM,31.535,,,,,
3003,08/09/19 09:30:00  PM,31.612,,,,,
3004,08/09/19 09:45:00  PM,31.510,,,,,
3005,08/09/19 10:00:00  PM,31.331,,,,,
3006,08/09/19 10:15:00  PM,31.153,,,,,
3007,08/09/19 10:30:00  PM,31.026,,,,,
3008,08/09/19 10:45:00  PM,30.925,,,,,
3009,08/09/19 11:00:00  PM,30.748,,,,,
3010,08/09/19 11:15:00  PM,30.596,,,,,
3011,08/09/19 11:30:00  PM,30.672,,,,,
3012,08/09/19 11:45:00  PM,30.773,,,,,
3013,08/10/19 12:00:00  AM,30.925,,,,,
3014,08/10/19 12:15:00  AM,31.052,,,,,
3015,08/10/19 12:30:00  AM,31.103,,,,,
3016,08/10/19 12:45:00  AM,31.103,,,,,
3017,08/10/19 01:00:00  AM,31.128,,,,,
3018,08/10/19 01:15:00  AM,31.153,,,,,
3019,08/10/19 01:30:00  AM,31.204,,,,,
3020,08/10/19 01:45:00  AM,31.230,,,,,
3021,08/10/19 02:00:00  AM,31.255,,,,,
3022,08/10/19 02:15:00  AM,31.306,,,,,
3023,08/10/19 02:30:00  AM,31.331,,,,,
3024,08/10/19 02:45:00  AM,31.382,,,,,
3025,08/10/19 03:00:00  AM,31.433,,,,,
3026,08/10/19 03:15:00  AM,31.459,,,,,
3027,08/10/19 03:30:00  AM,31.484,,,,,
3028,08/10/19 03:45:00  AM,31.535,,,,,
3029,08/10/19 04:00:00  AM,31.561,,,,,
3030,08/10/19 04:15:00  AM,31.408,,,,,
3031,08/10/19 04:30:00  AM,31.230,,,,,
3032,08/10/19 04:45:00  AM,31.077,,,,,
3033,08/10/19 05:00:00  AM,30.976,,,,,
3034,08/10/19 05:15:00  AM,30.722,,,,,
3035,08/10/19 05:30:00  AM,30.748,,,,,
3036,08/10/19 05:45:00  AM,30.773,,,,,
3037,08/10/19 06:00:00  AM,30.874,,,,,
3038,08/10/19 06:15:00  AM,31.026,,,,,
3039,08/10/19 06:30:00  AM,31.153,,,,,
3040,08/10/19 06:45:00  AM,31.306,,,,,
3041,08/10/19 07:00:00  AM,31.459,,,,,
3042,08/10/19 07:15:00  AM,31.433,,,,,
3043,08/10/19 07:30:00  AM,31.382,,,,,
3044,08/10/19 07:45:00  AM,31.408,,,,,
3045,08/10/19 08:00:00  AM,31.484,,,,,
3046,08/10/19 08:15:00  AM,31.535,,,,,
3047,08/10/19 08:30:00  AM,31.637,,,,,
3048,08/10/19 08:45:00  AM,31.612,,,,,
3049,08/10/19 09:00:00  AM,31.281,,,,,
3050,08/10/19 09:15:00  AM,31.052,,,,,
3051,08/10/19 09:30:00  AM,30.900,,,,,
3052,08/10/19 09:45:00  AM,30.849,,,,,
3053,08/10/19 10:00:00  AM,31.001,,,,,
3054,08/10/19 10:15:00  AM,31.077,,,,,
3055,08/10/19 10:30:00  AM,31.128,,,,,
3056,08/10/19 10:45:00  AM,31.255,,,,,
3057,08/10/19 11:00:00  AM,31.281,,,,,
3058,08/10/19 11:15:00  AM,31.331,,,,,
3059,08/10/19 11:30:00  AM,31.357,,,,,
3060,08/10/19 11:45:00  AM,31.408,,,,,
3061,08/10/19 12:00:00  PM,31.510,,,,,
3062,08/10/19 12:15:00  PM,31.612,,,,,
3063,08/10/19 12:30:00  PM,31.842,,,,,
3064,08/10/19 12:45:00  PM,32.150,,,,,
3065,08/10/19 01:00:00  PM,31.868,,,,,
3066,08/10/19 01:15:00  PM,31.842,,,,,
3067,08/10/19 01:30:00  PM,31.791,,,,,
3068,08/10/19 01:45:00  PM,31.868,,,,,
3069,08/10/19 02:00:00  PM,31.868,,,,,
3070,08/10/19 02:15:00  PM,31.765,,,,,
3071,08/10/19 02:30:00  PM,31.765,,,,,
3072,08/10/19 02:45:00  PM,31.663,,,,,
3073,08/10/19 03:00:00  PM,31.586,,,,,
3074,08/10/19 03:15:00  PM,31.637,,,,,
3075,08/10/19 03:30:00  PM,31.586,,,,,
3076,08/10/19 03:45:00  PM,31.484,,,,,
3077,08/10/19 04:00:00  PM,31.535,,,,,
3078,08/10/19 04:15:00  PM,31.357,,,,,
3079,08/10/19 04:30:00  PM,31.204,,,,,
3080,08/10/19 04:45:00  PM,31.103,,,,,
3081,08/10/19 05:00:00  PM,30.976,,,,,
3082,08/10/19 05:15:00  PM,30.874,,,,,
3083,08/10/19 05:30:00  PM,30.773,,,,,
3084,08/10/19 05:45:00  PM,30.697,,,,,
3085,08/10/19 06:00:00  PM,30.798,,,,,
3086,08/10/19 06:15:00  PM,30.976,,,,,
3087,08/10/19 06:30:00  PM,31.103,,,,,
3088,08/10/19 06:45:00  PM,31.255,,,,,
3089,08/10/19 07:00:00  PM,31.382,,,,,
3090,08/10/19 07:15:00  PM,31.484,,,,,
3091,08/10/19 07:30:00  PM,31.510,,,,,
3092,08/10/19 07:45:00  PM,31.561,,,,,
3093,08/10/19 08:00:00  PM,31.357,,,,,
3094,08/10/19 08:15:00  PM,31.103,,,,,
3095,08/10/19 08:30:00  PM,30.874,,,,,
3096,08/10/19 08:45:00  PM,30.722,,,,,
3097,08/10/19 09:00:00  PM,30.571,,,,,
3098,08/10/19 09:15:00  PM,30.621,,,,,
3099,08/10/19 09:30:00  PM,30.748,,,,,
3100,08/10/19 09:45:00  PM,30.849,,,,,
3101,08/10/19 10:00:00  PM,30.950,,,,,
3102,08/10/19 10:15:00  PM,31.026,,,,,
3103,08/10/19 10:30:00  PM,31.103,,,,,
3104,08/10/19 10:45:00  PM,31.128,,,,,
3105,08/10/19 11:00:00  PM,31.128,,,,,
3106,08/10/19 11:15:00  PM,31.103,,,,,
3107,08/10/19 11:30:00  PM,31.103,,,,,
3108,08/10/19 11:45:00  PM,31.077,,,,,
3109,08/11/19 12:00:00  AM,31.128,,,,,
3110,08/11/19 12:15:00  AM,31.153,,,,,
3111,08/11/19 12:30:00  AM,31.204,,,,,
3112,08/11/19 12:45:00  AM,31.255,,,,,
3113,08/11/19 01:00:00  AM,31.331,,,,,
3114,08/11/19 01:15:00  AM,31.357,,,,,
3115,08/11/19 01:30:00  AM,31.433,,,,,
3116,08/11/19 01:45:00  AM,31.459,,,,,
3117,08/11/19 02:00:00  AM,31.459,,,,,
3118,08/11/19 02:15:00  AM,31.484,,,,,
3119,08/11/19 02:30:00  AM,31.484,,,,,
3120,08/11/19 02:45:00  AM,31.484,,,,,
3121,08/11/19 03:00:00  AM,31.433,,,,,
3122,08/11/19 03:15:00  AM,31.230,,,,,
3123,08/11/19 03:30:00  AM,31.077,,,,,
3124,08/11/19 03:45:00  AM,30.950,,,,,
3125,08/11/19 04:00:00  AM,30.798,,,,,
3126,08/11/19 04:15:00  AM,30.849,,,,,
3127,08/11/19 04:30:00  AM,30.976,,,,,
3128,08/11/19 04:45:00  AM,31.052,,,,,
3129,08/11/19 05:00:00  AM,31.128,,,,,
3130,08/11/19 05:15:00  AM,31.204,,,,,
3131,08/11/19 05:30:00  AM,31.306,,,,,
3132,08/11/19 05:45:00  AM,31.382,,,,,
3133,08/11/19 06:00:00  AM,31.433,,,,,
3134,08/11/19 06:15:00  AM,31.484,,,,,
3135,08/11/19 06:30:00  AM,31.510,,,,,
3136,08/11/19 06:45:00  AM,31.331,,,,,
3137,08/11/19 07:00:00  AM,31.153,,,,,
3138,08/11/19 07:15:00  AM,31.026,,,,,
3139,08/11/19 07:30:00  AM,30.900,,,,,
3140,08/11/19 07:45:00  AM,30.849,,,,,
3141,08/11/19 08:00:00  AM,30.773,,,,,
3142,08/11/19 08:15:00  AM,30.798,,,,,
3143,08/11/19 08:30:00  AM,31.077,,,,,
3144,08/11/19 08:45:00  AM,31.281,,,,,
3145,08/11/19 09:00:00  AM,31.510,,,,,
3146,08/11/19 09:15:00  AM,31.459,,,,,
3147,08/11/19 09:30:00  AM,31.230,,,,,
3148,08/11/19 09:45:00  AM,31.103,,,,,
3149,08/11/19 10:00:00  AM,30.976,,,,,
3150,08/11/19 10:15:00  AM,30.824,,,,,
3151,08/11/19 10:30:00  AM,30.874,,,,,
3152,08/11/19 10:45:00  AM,30.950,,,,,
3153,08/11/19 11:00:00  AM,31.026,,,,,
3154,08/11/19 11:15:00  AM,31.103,,,,,
3155,08/11/19 11:30:00  AM,31.128,,,,,
3156,08/11/19 11:45:00  AM,31.128,,,,,
3157,08/11/19 12:00:00  PM,31.052,,,,,
3158,08/11/19 12:15:00  PM,31.052,,,,,
3159,08/11/19 12:30:00  PM,31.052,,,,,
3160,08/11/19 12:45:00  PM,31.026,,,,,
3161,08/11/19 01:00:00  PM,31.026,,,,,
3162,08/11/19 01:15:00  PM,31.001,,,,,
3163,08/11/19 01:30:00  PM,30.950,,,,,
3164,08/11/19 01:45:00  PM,30.976,,,,,
3165,08/11/19 02:00:00  PM,31.052,,,,,
3166,08/11/19 02:15:00  PM,31.128,,,,,
3167,08/11/19 02:30:00  PM,31.204,,,,,
3168,08/11/19 02:45:00  PM,31.408,,,,,
3169,08/11/19 03:00:00  PM,31.663,,,,,
3170,08/11/19 03:15:00  PM,31.663,,,,,
3171,08/11/19 03:30:00  PM,31.612,,,,,
3172,08/11/19 03:45:00  PM,31.331,,,,,
3173,08/11/19 04:00:00  PM,31.052,,,,,
3174,08/11/19 04:15:00  PM,30.849,,,,,
3175,08/11/19 04:30:00  PM,30.773,,,,,
3176,08/11/19 04:45:00  PM,30.824,,,,,
3177,08/11/19 05:00:00  PM,30.849,,,,,
3178,08/11/19 05:15:00  PM,30.950,,,,,
3179,08/11/19 05:30:00  PM,31.026,,,,,
3180,08/11/19 05:45:00  PM,31.128,,,,,
3181,08/11/19 06:00:00  PM,31.179,,,,,
3182,08/11/19 06:15:00  PM,31.230,,,,,
3183,08/11/19 06:30:00  PM,31.331,,,,,
3184,08/11/19 06:45:00  PM,31.357,,,,,
3185,08/11/19 07:00:00  PM,31.357,,,,,
3186,08/11/19 07:15:00  PM,31.331,,,,,
3187,08/11/19 07:30:00  PM,31.331,,,,,
3188,08/11/19 07:45:00  PM,31.281,,,,,
3189,08/11/19 08:00:00  PM,31.255,,,,,
3190,08/11/19 08:15:00  PM,31.255,,,,,
3191,08/11/19 08:30:00  PM,31.179,,,,,
3192,08/11/19 08:45:00  PM,31.153,,,,,
3193,08/11/19 09:00:00  PM,31.128,,,,,
3194,08/11/19 09:15:00  PM,31.103,,,,,
3195,08/11/19 09:30:00  PM,31.077,,,,,
3196,08/11/19 09:45:00  PM,31.026,,,,,
3197,08/11/19 10:00:00  PM,30.950,,,,,
3198,08/11/19 10:15:00  PM,30.874,,,,,
3199,08/11/19 10:30:00  PM,30.748,,,,,
3200,08/11/19 10:45:00  PM,30.621,,,,,
3201,08/11/19 11:00:00  PM,30.545,,,,,
3202,08/11/19 11:15:00  PM,30.545,,,,,
3203,08/11/19 11:30:00  PM,30.571,,,,,
3204,08/11/19 11:45:00  PM,30.646,,,,,
3205,08/12/19 12:00:00  AM,30.722,,,,,
3206,08/12/19 12:15:00  AM,30.773,,,,,
3207,08/12/19 12:30:00  AM,30.798,,,,,
3208,08/12/19 12:45:00  AM,30.798,,,,,
3209,08/12/19 01:00:00  AM,30.824,,,,,
3210,08/12/19 01:15:00  AM,30.874,,,,,
3211,08/12/19 01:30:00  AM,30.900,,,,,
3212,08/12/19 01:45:00  AM,30.925,,,,,
3213,08/12/19 02:00:00  AM,30.950,,,,,
3214,08/12/19 02:15:00  AM,30.976,,,,,
3215,08/12/19 02:30:00  AM,31.052,,,,,
3216,08/12/19 02:45:00  AM,31.128,,,,,
3217,08/12/19 03:00:00  AM,31.153,,,,,
3218,08/12/19 03:15:00  AM,31.128,,,,,
3219,08/12/19 03:30:00  AM,31.026,,,,,
3220,08/12/19 03:45:00  AM,30.976,,,,,
3221,08/12/19 04:00:00  AM,30.824,,,,,
3222,08/12/19 04:15:00  AM,30.722,,,,,
3223,08/12/19 04:30:00  AM,30.672,,,,,
3224,08/12/19 04:45:00  AM,30.672,,,,,
3225,08/12/19 05:00:00  AM,30.722,,,,,
3226,08/12/19 05:15:00  AM,30.722,,,,,
3227,08/12/19 05:30:00  AM,30.722,,,,,
3228,08/12/19 05:45:00  AM,30.722,,,,,
3229,08/12/19 06:00:00  AM,30.722,,,,,
3230,08/12/19 06:15:00  AM,30.722,,,,,
3231,08/12/19 06:30:00  AM,30.773,,,,,
3232,08/12/19 06:45:00  AM,30.824,,,,,
3233,08/12/19 07:00:00  AM,30.849,,,,,
3234,08/12/19 07:15:00  AM,30.849,,,,,
3235,08/12/19 07:30:00  AM,30.874,,,,,
3236,08/12/19 07:45:00  AM,30.925,,,,,
3237,08/12/19 08:00:00  AM,30.950,,,,,
3238,08/12/19 08:15:00  AM,30.950,,,,,
3239,08/12/19 08:30:00  AM,30.925,,,,,
3240,08/12/19 08:45:00  AM,30.874,,,,,
3241,08/12/19 09:00:00  AM,30.874,,,,,
3242,08/12/19 09:15:00  AM,30.874,,,,,
3243,08/12/19 09:30:00  AM,30.925,,,,,
3244,08/12/19 09:45:00  AM,30.950,,,,,
3245,08/12/19 10:00:00  AM,30.976,,,,,
3246,08/12/19 10:15:00  AM,31.026,,,,,
3247,08/12/19 10:30:00  AM,31.077,,,,,
3248,08/12/19 10:45:00  AM,31.128,,,,,
3249,08/12/19 11:00:00  AM,31.153,,,,,
