"Plot Title: #5 Mesocosm"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 10579595, SEN S/N: 10579595, LBL: Celsius)","Coupler Detached (LGR S/N: 10579595)","Coupler Attached (LGR S/N: 10579595)","Host Connected (LGR S/N: 10579595)","Stopped (LGR S/N: 10579595)","End Of File (LGR S/N: 10579595)"
2751,08/07/19 06:30:00  AM,28.147,,,,,
2752,08/07/19 06:45:00  AM,28.122,,,,,
2753,08/07/19 07:00:00  AM,28.122,,,,,
2754,08/07/19 07:15:00  AM,28.122,,,,,
2755,08/07/19 07:30:00  AM,28.122,,,,,
2756,08/07/19 07:45:00  AM,28.122,,,,,
2757,08/07/19 08:00:00  AM,28.171,,,,,
2758,08/07/19 08:15:00  AM,28.171,,,,,
2759,08/07/19 08:30:00  AM,28.245,,,,,
2760,08/07/19 08:45:00  AM,28.369,,,,,
2761,08/07/19 09:00:00  AM,28.518,,,,,
2762,08/07/19 09:15:00  AM,28.717,,,,,
2763,08/07/19 09:30:00  AM,28.891,,,,,
2764,08/07/19 09:45:00  AM,28.965,,,,,
2765,08/07/19 10:00:00  AM,29.090,,,,,
2766,08/07/19 10:15:00  AM,29.190,,,,,
2767,08/07/19 10:30:00  AM,28.916,,,,,
2768,08/07/19 10:45:00  AM,28.667,,,,,
2769,08/07/19 11:00:00  AM,28.468,,,,,
2770,08/07/19 11:15:00  AM,28.295,,,,,
2771,08/07/19 11:30:00  AM,28.171,,,,,
2772,08/07/19 11:45:00  AM,28.196,,,,,
2773,08/07/19 12:00:00  PM,28.444,,,,,
2774,08/07/19 12:15:00  PM,28.667,,,,,
2775,08/07/19 12:30:00  PM,28.891,,,,,
2776,08/07/19 12:45:00  PM,29.090,,,,,
2777,08/07/19 01:00:00  PM,29.015,,,,,
2778,08/07/19 01:15:00  PM,29.065,,,,,
2779,08/07/19 01:30:00  PM,28.023,,,,,
2780,08/07/19 01:45:00  PM,28.122,,,,,
2781,08/07/19 02:00:00  PM,27.801,,,,,
2782,08/07/19 02:15:00  PM,28.617,,,,,
2783,08/07/19 02:30:00  PM,29.015,,,,,
2784,08/07/19 02:45:00  PM,29.115,,,,,
2785,08/07/19 03:00:00  PM,29.015,,,,,
2786,08/07/19 03:15:00  PM,28.916,,,,,
2787,08/07/19 03:30:00  PM,28.841,,,,,
2788,08/07/19 03:45:00  PM,28.717,,,,,
2789,08/07/19 04:00:00  PM,28.617,,,,,
2790,08/07/19 04:15:00  PM,28.493,,,,,
2791,08/07/19 04:30:00  PM,28.394,,,,,
2792,08/07/19 04:45:00  PM,28.295,,,,,
2793,08/07/19 05:00:00  PM,28.171,,,,,
2794,08/07/19 05:15:00  PM,28.097,,,,,
2795,08/07/19 05:30:00  PM,28.122,,,,,
2796,08/07/19 05:45:00  PM,28.245,,,,,
2797,08/07/19 06:00:00  PM,28.419,,,,,
2798,08/07/19 06:15:00  PM,28.518,,,,,
2799,08/07/19 06:30:00  PM,28.617,,,,,
2800,08/07/19 06:45:00  PM,28.692,,,,,
2801,08/07/19 07:00:00  PM,28.766,,,,,
2802,08/07/19 07:15:00  PM,28.791,,,,,
2803,08/07/19 07:30:00  PM,28.816,,,,,
2804,08/07/19 07:45:00  PM,28.816,,,,,
2805,08/07/19 08:00:00  PM,28.791,,,,,
2806,08/07/19 08:15:00  PM,28.766,,,,,
2807,08/07/19 08:30:00  PM,28.742,,,,,
2808,08/07/19 08:45:00  PM,28.717,,,,,
2809,08/07/19 09:00:00  PM,28.717,,,,,
2810,08/07/19 09:15:00  PM,28.692,,,,,
2811,08/07/19 09:30:00  PM,28.667,,,,,
2812,08/07/19 09:45:00  PM,28.642,,,,,
2813,08/07/19 10:00:00  PM,28.617,,,,,
2814,08/07/19 10:15:00  PM,28.617,,,,,
2815,08/07/19 10:30:00  PM,28.593,,,,,
2816,08/07/19 10:45:00  PM,28.568,,,,,
2817,08/07/19 11:00:00  PM,28.543,,,,,
2818,08/07/19 11:15:00  PM,28.518,,,,,
2819,08/07/19 11:30:00  PM,28.493,,,,,
2820,08/07/19 11:45:00  PM,28.444,,,,,
2821,08/08/19 12:00:00  AM,28.444,,,,,
2822,08/08/19 12:15:00  AM,28.419,,,,,
2823,08/08/19 12:30:00  AM,28.419,,,,,
2824,08/08/19 12:45:00  AM,28.394,,,,,
2825,08/08/19 01:00:00  AM,28.369,,,,,
2826,08/08/19 01:15:00  AM,28.345,,,,,
2827,08/08/19 01:30:00  AM,28.320,,,,,
2828,08/08/19 01:45:00  AM,28.295,,,,,
2829,08/08/19 02:00:00  AM,28.270,,,,,
2830,08/08/19 02:15:00  AM,28.245,,,,,
2831,08/08/19 02:30:00  AM,28.245,,,,,
2832,08/08/19 02:45:00  AM,28.221,,,,,
2833,08/08/19 03:00:00  AM,28.221,,,,,
2834,08/08/19 03:15:00  AM,28.221,,,,,
2835,08/08/19 03:30:00  AM,28.221,,,,,
2836,08/08/19 03:45:00  AM,28.196,,,,,
2837,08/08/19 04:00:00  AM,28.171,,,,,
2838,08/08/19 04:15:00  AM,28.171,,,,,
2839,08/08/19 04:30:00  AM,28.171,,,,,
2840,08/08/19 04:45:00  AM,28.147,,,,,
2841,08/08/19 05:00:00  AM,28.147,,,,,
2842,08/08/19 05:15:00  AM,28.122,,,,,
2843,08/08/19 05:30:00  AM,28.097,,,,,
2844,08/08/19 05:45:00  AM,28.097,,,,,
2845,08/08/19 06:00:00  AM,28.072,,,,,
2846,08/08/19 06:15:00  AM,28.072,,,,,
2847,08/08/19 06:30:00  AM,28.072,,,,,
2848,08/08/19 06:45:00  AM,28.072,,,,,
2849,08/08/19 07:00:00  AM,28.072,,,,,
2850,08/08/19 07:15:00  AM,28.072,,,,,
2851,08/08/19 07:30:00  AM,28.072,,,,,
2852,08/08/19 07:45:00  AM,28.072,,,,,
2853,08/08/19 08:00:00  AM,28.122,,,,,
2854,08/08/19 08:15:00  AM,28.147,,,,,
2855,08/08/19 08:30:00  AM,28.221,,,,,
2856,08/08/19 08:45:00  AM,28.345,,,,,
2857,08/08/19 09:00:00  AM,28.518,,,,,
2858,08/08/19 09:15:00  AM,28.717,,,,,
2859,08/08/19 09:30:00  AM,28.891,,,,,
2860,08/08/19 09:45:00  AM,29.065,,,,,
2861,08/08/19 10:00:00  AM,28.965,,,,,
2862,08/08/19 10:15:00  AM,28.766,,,,,
2863,08/08/19 10:30:00  AM,28.593,,,,,
2864,08/08/19 10:45:00  AM,28.493,,,,,
2865,08/08/19 11:00:00  AM,28.617,,,,,
2866,08/08/19 11:15:00  AM,28.766,,,,,
2867,08/08/19 11:30:00  AM,28.916,,,,,
2868,08/08/19 11:45:00  AM,29.040,,,,,
2869,08/08/19 12:00:00  PM,29.165,,,,,
2870,08/08/19 12:15:00  PM,29.265,,,,,
2871,08/08/19 12:30:00  PM,29.265,,,,,
2872,08/08/19 12:45:00  PM,29.040,,,,,
2873,08/08/19 01:00:00  PM,28.891,,,,,
2874,08/08/19 01:15:00  PM,28.816,,,,,
2875,08/08/19 01:30:00  PM,28.965,,,,,
2876,08/08/19 01:45:00  PM,29.115,,,,,
2877,08/08/19 02:00:00  PM,29.265,,,,,
2878,08/08/19 02:15:00  PM,29.190,,,,,
2879,08/08/19 02:30:00  PM,28.642,,,,,
2880,08/08/19 02:45:00  PM,28.493,,,,,
2881,08/08/19 03:00:00  PM,28.742,,,,,
2882,08/08/19 03:15:00  PM,28.841,,,,,
2883,08/08/19 03:30:00  PM,28.965,,,,,
2884,08/08/19 03:45:00  PM,29.115,,,,,
2885,08/08/19 04:00:00  PM,29.165,,,,,
2886,08/08/19 04:15:00  PM,29.290,,,,,
2887,08/08/19 04:30:00  PM,28.916,,,,,
2888,08/08/19 04:45:00  PM,28.345,,,,,
2889,08/08/19 05:00:00  PM,28.468,,,,,
2890,08/08/19 05:15:00  PM,28.543,,,,,
2891,08/08/19 05:30:00  PM,28.617,,,,,
2892,08/08/19 05:45:00  PM,28.692,,,,,
2893,08/08/19 06:00:00  PM,28.717,,,,,
2894,08/08/19 06:15:00  PM,28.742,,,,,
2895,08/08/19 06:30:00  PM,28.791,,,,,
2896,08/08/19 06:45:00  PM,28.866,,,,,
2897,08/08/19 07:00:00  PM,28.866,,,,,
2898,08/08/19 07:15:00  PM,28.916,,,,,
2899,08/08/19 07:30:00  PM,28.941,,,,,
2900,08/08/19 07:45:00  PM,28.941,,,,,
2901,08/08/19 08:00:00  PM,28.916,,,,,
2902,08/08/19 08:15:00  PM,28.916,,,,,
2903,08/08/19 08:30:00  PM,28.891,,,,,
2904,08/08/19 08:45:00  PM,28.866,,,,,
2905,08/08/19 09:00:00  PM,28.841,,,,,
2906,08/08/19 09:15:00  PM,28.791,,,,,
2907,08/08/19 09:30:00  PM,28.766,,,,,
2908,08/08/19 09:45:00  PM,28.717,,,,,
2909,08/08/19 10:00:00  PM,28.692,,,,,
2910,08/08/19 10:15:00  PM,28.692,,,,,
2911,08/08/19 10:30:00  PM,28.667,,,,,
2912,08/08/19 10:45:00  PM,28.667,,,,,
2913,08/08/19 11:00:00  PM,28.642,,,,,
2914,08/08/19 11:15:00  PM,28.593,,,,,
2915,08/08/19 11:30:00  PM,28.593,,,,,
2916,08/08/19 11:45:00  PM,28.568,,,,,
2917,08/09/19 12:00:00  AM,28.568,,,,,
2918,08/09/19 12:15:00  AM,28.543,,,,,
2919,08/09/19 12:30:00  AM,28.518,,,,,
2920,08/09/19 12:45:00  AM,28.493,,,,,
2921,08/09/19 01:00:00  AM,28.468,,,,,
2922,08/09/19 01:15:00  AM,28.468,,,,,
2923,08/09/19 01:30:00  AM,28.444,,,,,
2924,08/09/19 01:45:00  AM,28.419,,,,,
2925,08/09/19 02:00:00  AM,28.394,,,,,
2926,08/09/19 02:15:00  AM,28.394,,,,,
2927,08/09/19 02:30:00  AM,28.345,,,,,
2928,08/09/19 02:45:00  AM,28.320,,,,,
2929,08/09/19 03:00:00  AM,28.295,,,,,
2930,08/09/19 03:15:00  AM,28.295,,,,,
2931,08/09/19 03:30:00  AM,28.270,,,,,
2932,08/09/19 03:45:00  AM,28.245,,,,,
2933,08/09/19 04:00:00  AM,28.221,,,,,
2934,08/09/19 04:15:00  AM,28.196,,,,,
2935,08/09/19 04:30:00  AM,28.196,,,,,
2936,08/09/19 04:45:00  AM,28.171,,,,,
2937,08/09/19 05:00:00  AM,28.147,,,,,
2938,08/09/19 05:15:00  AM,28.122,,,,,
2939,08/09/19 05:30:00  AM,28.097,,,,,
2940,08/09/19 05:45:00  AM,28.072,,,,,
2941,08/09/19 06:00:00  AM,28.048,,,,,
2942,08/09/19 06:15:00  AM,28.048,,,,,
2943,08/09/19 06:30:00  AM,28.023,,,,,
2944,08/09/19 06:45:00  AM,28.023,,,,,
2945,08/09/19 07:00:00  AM,28.023,,,,,
2946,08/09/19 07:15:00  AM,27.998,,,,,
2947,08/09/19 07:30:00  AM,27.998,,,,,
2948,08/09/19 07:45:00  AM,27.974,,,,,
2949,08/09/19 08:00:00  AM,27.998,,,,,
2950,08/09/19 08:15:00  AM,28.048,,,,,
2951,08/09/19 08:30:00  AM,28.048,,,,,
2952,08/09/19 08:45:00  AM,28.072,,,,,
2953,08/09/19 09:00:00  AM,28.072,,,,,
2954,08/09/19 09:15:00  AM,28.072,,,,,
2955,08/09/19 09:30:00  AM,28.097,,,,,
2956,08/09/19 09:45:00  AM,28.122,,,,,
2957,08/09/19 10:00:00  AM,28.122,,,,,
2958,08/09/19 10:15:00  AM,28.147,,,,,
2959,08/09/19 10:30:00  AM,28.196,,,,,
2960,08/09/19 10:45:00  AM,28.221,,,,,
2961,08/09/19 11:00:00  AM,28.245,,,,,
2962,08/09/19 11:15:00  AM,28.245,,,,,
2963,08/09/19 11:30:00  AM,28.245,,,,,
2964,08/09/19 11:45:00  AM,28.270,,,,,
2965,08/09/19 12:00:00  PM,28.369,,,,,
2966,08/09/19 12:15:00  PM,28.493,,,,,
2967,08/09/19 12:30:00  PM,28.593,,,,,
2968,08/09/19 12:45:00  PM,28.518,,,,,
2969,08/09/19 01:00:00  PM,28.468,,,,,
2970,08/09/19 01:15:00  PM,28.345,,,,,
2971,08/09/19 01:30:00  PM,28.270,,,,,
2972,08/09/19 01:45:00  PM,28.221,,,,,
2973,08/09/19 02:00:00  PM,28.742,,,,,
2974,08/09/19 02:15:00  PM,29.065,,,,,
2975,08/09/19 02:30:00  PM,29.165,,,,,
2976,08/09/19 02:45:00  PM,29.065,,,,,
2977,08/09/19 03:00:00  PM,28.990,,,,,
2978,08/09/19 03:15:00  PM,28.916,,,,,
2979,08/09/19 03:30:00  PM,28.841,,,,,
2980,08/09/19 03:45:00  PM,28.766,,,,,
2981,08/09/19 04:00:00  PM,28.742,,,,,
2982,08/09/19 04:15:00  PM,28.742,,,,,
2983,08/09/19 04:30:00  PM,28.742,,,,,
2984,08/09/19 04:45:00  PM,28.717,,,,,
2985,08/09/19 05:00:00  PM,28.692,,,,,
2986,08/09/19 05:15:00  PM,28.692,,,,,
2987,08/09/19 05:30:00  PM,28.642,,,,,
2988,08/09/19 05:45:00  PM,28.617,,,,,
2989,08/09/19 06:00:00  PM,28.593,,,,,
2990,08/09/19 06:15:00  PM,28.568,,,,,
2991,08/09/19 06:30:00  PM,28.518,,,,,
2992,08/09/19 06:45:00  PM,28.493,,,,,
2993,08/09/19 07:00:00  PM,28.444,,,,,
2994,08/09/19 07:15:00  PM,28.394,,,,,
2995,08/09/19 07:30:00  PM,28.345,,,,,
2996,08/09/19 07:45:00  PM,28.320,,,,,
2997,08/09/19 08:00:00  PM,28.270,,,,,
2998,08/09/19 08:15:00  PM,28.245,,,,,
2999,08/09/19 08:30:00  PM,28.196,,,,,
3000,08/09/19 08:45:00  PM,28.171,,,,,
3001,08/09/19 09:00:00  PM,28.147,,,,,
3002,08/09/19 09:15:00  PM,28.122,,,,,
3003,08/09/19 09:30:00  PM,28.097,,,,,
3004,08/09/19 09:45:00  PM,28.072,,,,,
3005,08/09/19 10:00:00  PM,28.048,,,,,
3006,08/09/19 10:15:00  PM,28.023,,,,,
3007,08/09/19 10:30:00  PM,27.998,,,,,
3008,08/09/19 10:45:00  PM,27.998,,,,,
3009,08/09/19 11:00:00  PM,27.949,,,,,
3010,08/09/19 11:15:00  PM,27.850,,,,,
3011,08/09/19 11:30:00  PM,27.776,,,,,
3012,08/09/19 11:45:00  PM,27.751,,,,,
3013,08/10/19 12:00:00  AM,27.727,,,,,
3014,08/10/19 12:15:00  AM,27.727,,,,,
3015,08/10/19 12:30:00  AM,27.677,,,,,
3016,08/10/19 12:45:00  AM,27.653,,,,,
3017,08/10/19 01:00:00  AM,27.628,,,,,
3018,08/10/19 01:15:00  AM,27.604,,,,,
3019,08/10/19 01:30:00  AM,27.579,,,,,
3020,08/10/19 01:45:00  AM,27.554,,,,,
3021,08/10/19 02:00:00  AM,27.530,,,,,
3022,08/10/19 02:15:00  AM,27.530,,,,,
3023,08/10/19 02:30:00  AM,27.530,,,,,
3024,08/10/19 02:45:00  AM,27.530,,,,,
3025,08/10/19 03:00:00  AM,27.530,,,,,
3026,08/10/19 03:15:00  AM,27.530,,,,,
3027,08/10/19 03:30:00  AM,27.505,,,,,
3028,08/10/19 03:45:00  AM,27.530,,,,,
3029,08/10/19 04:00:00  AM,27.530,,,,,
3030,08/10/19 04:15:00  AM,27.530,,,,,
3031,08/10/19 04:30:00  AM,27.554,,,,,
3032,08/10/19 04:45:00  AM,27.579,,,,,
3033,08/10/19 05:00:00  AM,27.579,,,,,
3034,08/10/19 05:15:00  AM,27.554,,,,,
3035,08/10/19 05:30:00  AM,27.530,,,,,
3036,08/10/19 05:45:00  AM,27.456,,,,,
3037,08/10/19 06:00:00  AM,27.431,,,,,
3038,08/10/19 06:15:00  AM,27.407,,,,,
3039,08/10/19 06:30:00  AM,27.431,,,,,
3040,08/10/19 06:45:00  AM,27.431,,,,,
3041,08/10/19 07:00:00  AM,27.431,,,,,
3042,08/10/19 07:15:00  AM,27.407,,,,,
3043,08/10/19 07:30:00  AM,27.333,,,,,
3044,08/10/19 07:45:00  AM,27.308,,,,,
3045,08/10/19 08:00:00  AM,27.308,,,,,
3046,08/10/19 08:15:00  AM,27.308,,,,,
3047,08/10/19 08:30:00  AM,27.333,,,,,
3048,08/10/19 08:45:00  AM,27.456,,,,,
3049,08/10/19 09:00:00  AM,27.358,,,,,
3050,08/10/19 09:15:00  AM,27.333,,,,,
3051,08/10/19 09:30:00  AM,27.333,,,,,
3052,08/10/19 09:45:00  AM,27.382,,,,,
3053,08/10/19 10:00:00  AM,27.407,,,,,
3054,08/10/19 10:15:00  AM,27.382,,,,,
3055,08/10/19 10:30:00  AM,27.382,,,,,
3056,08/10/19 10:45:00  AM,27.431,,,,,
3057,08/10/19 11:00:00  AM,27.431,,,,,
3058,08/10/19 11:15:00  AM,27.431,,,,,
3059,08/10/19 11:30:00  AM,27.382,,,,,
3060,08/10/19 11:45:00  AM,27.358,,,,,
3061,08/10/19 12:00:00  PM,27.382,,,,,
3062,08/10/19 12:15:00  PM,27.382,,,,,
3063,08/10/19 12:30:00  PM,27.481,,,,,
3064,08/10/19 12:45:00  PM,27.702,,,,,
3065,08/10/19 01:00:00  PM,27.653,,,,,
3066,08/10/19 01:15:00  PM,27.751,,,,,
3067,08/10/19 01:30:00  PM,27.825,,,,,
3068,08/10/19 01:45:00  PM,28.023,,,,,
3069,08/10/19 02:00:00  PM,28.122,,,,,
3070,08/10/19 02:15:00  PM,28.171,,,,,
3071,08/10/19 02:30:00  PM,28.245,,,,,
3072,08/10/19 02:45:00  PM,28.295,,,,,
3073,08/10/19 03:00:00  PM,28.345,,,,,
3074,08/10/19 03:15:00  PM,28.493,,,,,
3075,08/10/19 03:30:00  PM,28.543,,,,,
3076,08/10/19 03:45:00  PM,28.568,,,,,
3077,08/10/19 04:00:00  PM,28.692,,,,,
3078,08/10/19 04:15:00  PM,28.593,,,,,
3079,08/10/19 04:30:00  PM,28.543,,,,,
3080,08/10/19 04:45:00  PM,28.493,,,,,
3081,08/10/19 05:00:00  PM,28.444,,,,,
3082,08/10/19 05:15:00  PM,28.419,,,,,
3083,08/10/19 05:30:00  PM,28.369,,,,,
3084,08/10/19 05:45:00  PM,28.320,,,,,
3085,08/10/19 06:00:00  PM,28.295,,,,,
3086,08/10/19 06:15:00  PM,28.270,,,,,
3087,08/10/19 06:30:00  PM,28.245,,,,,
3088,08/10/19 06:45:00  PM,28.221,,,,,
3089,08/10/19 07:00:00  PM,28.196,,,,,
3090,08/10/19 07:15:00  PM,28.171,,,,,
3091,08/10/19 07:30:00  PM,28.122,,,,,
3092,08/10/19 07:45:00  PM,28.072,,,,,
3093,08/10/19 08:00:00  PM,28.023,,,,,
3094,08/10/19 08:15:00  PM,27.974,,,,,
3095,08/10/19 08:30:00  PM,27.899,,,,,
3096,08/10/19 08:45:00  PM,27.850,,,,,
3097,08/10/19 09:00:00  PM,27.801,,,,,
3098,08/10/19 09:15:00  PM,27.776,,,,,
3099,08/10/19 09:30:00  PM,27.751,,,,,
3100,08/10/19 09:45:00  PM,27.727,,,,,
3101,08/10/19 10:00:00  PM,27.702,,,,,
3102,08/10/19 10:15:00  PM,27.702,,,,,
3103,08/10/19 10:30:00  PM,27.677,,,,,
3104,08/10/19 10:45:00  PM,27.653,,,,,
3105,08/10/19 11:00:00  PM,27.628,,,,,
3106,08/10/19 11:15:00  PM,27.579,,,,,
3107,08/10/19 11:30:00  PM,27.554,,,,,
3108,08/10/19 11:45:00  PM,27.505,,,,,
3109,08/11/19 12:00:00  AM,27.481,,,,,
3110,08/11/19 12:15:00  AM,27.456,,,,,
3111,08/11/19 12:30:00  AM,27.431,,,,,
3112,08/11/19 12:45:00  AM,27.431,,,,,
3113,08/11/19 01:00:00  AM,27.431,,,,,
3114,08/11/19 01:15:00  AM,27.431,,,,,
3115,08/11/19 01:30:00  AM,27.431,,,,,
3116,08/11/19 01:45:00  AM,27.431,,,,,
3117,08/11/19 02:00:00  AM,27.431,,,,,
3118,08/11/19 02:15:00  AM,27.431,,,,,
3119,08/11/19 02:30:00  AM,27.431,,,,,
3120,08/11/19 02:45:00  AM,27.431,,,,,
3121,08/11/19 03:00:00  AM,27.431,,,,,
3122,08/11/19 03:15:00  AM,27.431,,,,,
3123,08/11/19 03:30:00  AM,27.431,,,,,
3124,08/11/19 03:45:00  AM,27.431,,,,,
3125,08/11/19 04:00:00  AM,27.407,,,,,
3126,08/11/19 04:15:00  AM,27.407,,,,,
3127,08/11/19 04:30:00  AM,27.407,,,,,
3128,08/11/19 04:45:00  AM,27.382,,,,,
3129,08/11/19 05:00:00  AM,27.382,,,,,
3130,08/11/19 05:15:00  AM,27.382,,,,,
3131,08/11/19 05:30:00  AM,27.407,,,,,
3132,08/11/19 05:45:00  AM,27.407,,,,,
3133,08/11/19 06:00:00  AM,27.431,,,,,
3134,08/11/19 06:15:00  AM,27.431,,,,,
3135,08/11/19 06:30:00  AM,27.456,,,,,
3136,08/11/19 06:45:00  AM,27.456,,,,,
3137,08/11/19 07:00:00  AM,27.481,,,,,
3138,08/11/19 07:15:00  AM,27.505,,,,,
3139,08/11/19 07:30:00  AM,27.530,,,,,
3140,08/11/19 07:45:00  AM,27.530,,,,,
3141,08/11/19 08:00:00  AM,27.579,,,,,
3142,08/11/19 08:15:00  AM,27.628,,,,,
3143,08/11/19 08:30:00  AM,27.751,,,,,
3144,08/11/19 08:45:00  AM,27.801,,,,,
3145,08/11/19 09:00:00  AM,27.875,,,,,
3146,08/11/19 09:15:00  AM,27.850,,,,,
3147,08/11/19 09:30:00  AM,27.776,,,,,
3148,08/11/19 09:45:00  AM,27.751,,,,,
3149,08/11/19 10:00:00  AM,27.727,,,,,
3150,08/11/19 10:15:00  AM,27.677,,,,,
3151,08/11/19 10:30:00  AM,27.628,,,,,
3152,08/11/19 10:45:00  AM,27.579,,,,,
3153,08/11/19 11:00:00  AM,27.530,,,,,
3154,08/11/19 11:15:00  AM,27.481,,,,,
3155,08/11/19 11:30:00  AM,27.431,,,,,
3156,08/11/19 11:45:00  AM,27.382,,,,,
3157,08/11/19 12:00:00  PM,27.333,,,,,
3158,08/11/19 12:15:00  PM,27.284,,,,,
3159,08/11/19 12:30:00  PM,27.235,,,,,
3160,08/11/19 12:45:00  PM,27.186,,,,,
3161,08/11/19 01:00:00  PM,27.161,,,,,
3162,08/11/19 01:15:00  PM,27.112,,,,,
3163,08/11/19 01:30:00  PM,27.087,,,,,
3164,08/11/19 01:45:00  PM,27.038,,,,,
3165,08/11/19 02:00:00  PM,27.038,,,,,
3166,08/11/19 02:15:00  PM,27.038,,,,,
3167,08/11/19 02:30:00  PM,27.063,,,,,
3168,08/11/19 02:45:00  PM,27.186,,,,,
3169,08/11/19 03:00:00  PM,27.407,,,,,
3170,08/11/19 03:15:00  PM,27.407,,,,,
3171,08/11/19 03:30:00  PM,27.382,,,,,
3172,08/11/19 03:45:00  PM,27.358,,,,,
3173,08/11/19 04:00:00  PM,27.308,,,,,
3174,08/11/19 04:15:00  PM,27.259,,,,,
3175,08/11/19 04:30:00  PM,27.235,,,,,
3176,08/11/19 04:45:00  PM,27.210,,,,,
3177,08/11/19 05:00:00  PM,27.186,,,,,
3178,08/11/19 05:15:00  PM,27.210,,,,,
3179,08/11/19 05:30:00  PM,27.210,,,,,
3180,08/11/19 05:45:00  PM,27.186,,,,,
3181,08/11/19 06:00:00  PM,27.210,,,,,
3182,08/11/19 06:15:00  PM,27.210,,,,,
3183,08/11/19 06:30:00  PM,27.235,,,,,
3184,08/11/19 06:45:00  PM,27.235,,,,,
3185,08/11/19 07:00:00  PM,27.210,,,,,
3186,08/11/19 07:15:00  PM,27.186,,,,,
3187,08/11/19 07:30:00  PM,27.186,,,,,
3188,08/11/19 07:45:00  PM,27.161,,,,,
3189,08/11/19 08:00:00  PM,27.136,,,,,
3190,08/11/19 08:15:00  PM,27.087,,,,,
3191,08/11/19 08:30:00  PM,27.038,,,,,
3192,08/11/19 08:45:00  PM,27.014,,,,,
3193,08/11/19 09:00:00  PM,26.989,,,,,
3194,08/11/19 09:15:00  PM,26.965,,,,,
3195,08/11/19 09:30:00  PM,26.940,,,,,
3196,08/11/19 09:45:00  PM,26.940,,,,,
3197,08/11/19 10:00:00  PM,26.916,,,,,
3198,08/11/19 10:15:00  PM,26.916,,,,,
3199,08/11/19 10:30:00  PM,26.867,,,,,
3200,08/11/19 10:45:00  PM,26.818,,,,,
3201,08/11/19 11:00:00  PM,26.769,,,,,
3202,08/11/19 11:15:00  PM,26.720,,,,,
3203,08/11/19 11:30:00  PM,26.720,,,,,
3204,08/11/19 11:45:00  PM,26.695,,,,,
3205,08/12/19 12:00:00  AM,26.695,,,,,
3206,08/12/19 12:15:00  AM,26.695,,,,,
3207,08/12/19 12:30:00  AM,26.671,,,,,
3208,08/12/19 12:45:00  AM,26.646,,,,,
3209,08/12/19 01:00:00  AM,26.622,,,,,
3210,08/12/19 01:15:00  AM,26.622,,,,,
3211,08/12/19 01:30:00  AM,26.622,,,,,
3212,08/12/19 01:45:00  AM,26.622,,,,,
3213,08/12/19 02:00:00  AM,26.598,,,,,
3214,08/12/19 02:15:00  AM,26.598,,,,,
3215,08/12/19 02:30:00  AM,26.598,,,,,
3216,08/12/19 02:45:00  AM,26.598,,,,,
3217,08/12/19 03:00:00  AM,26.598,,,,,
3218,08/12/19 03:15:00  AM,26.622,,,,,
3219,08/12/19 03:30:00  AM,26.646,,,,,
3220,08/12/19 03:45:00  AM,26.646,,,,,
3221,08/12/19 04:00:00  AM,26.598,,,,,
3222,08/12/19 04:15:00  AM,26.549,,,,,
3223,08/12/19 04:30:00  AM,26.475,,,,,
3224,08/12/19 04:45:00  AM,26.451,,,,,
3225,08/12/19 05:00:00  AM,26.451,,,,,
3226,08/12/19 05:15:00  AM,26.402,,,,,
3227,08/12/19 05:30:00  AM,26.378,,,,,
3228,08/12/19 05:45:00  AM,26.353,,,,,
3229,08/12/19 06:00:00  AM,26.353,,,,,
3230,08/12/19 06:15:00  AM,26.329,,,,,
3231,08/12/19 06:30:00  AM,26.353,,,,,
3232,08/12/19 06:45:00  AM,26.353,,,,,
3233,08/12/19 07:00:00  AM,26.353,,,,,
3234,08/12/19 07:15:00  AM,26.353,,,,,
3235,08/12/19 07:30:00  AM,26.378,,,,,
3236,08/12/19 07:45:00  AM,26.402,,,,,
3237,08/12/19 08:00:00  AM,26.426,,,,,
3238,08/12/19 08:15:00  AM,26.451,,,,,
3239,08/12/19 08:30:00  AM,26.451,,,,,
3240,08/12/19 08:45:00  AM,26.451,,,,,
3241,08/12/19 09:00:00  AM,26.451,,,,,
3242,08/12/19 09:15:00  AM,26.500,,,,,
3243,08/12/19 09:30:00  AM,26.549,,,,,
3244,08/12/19 09:45:00  AM,26.549,,,,,
3245,08/12/19 10:00:00  AM,26.573,,,,,
3246,08/12/19 10:15:00  AM,26.598,,,,,
3247,08/12/19 10:30:00  AM,26.646,,,,,
3248,08/12/19 10:45:00  AM,26.695,,,,,
3249,08/12/19 11:00:00  AM,26.744,,,,,
3250,08/12/19 11:15:00  AM,26.793,,,,,
3251,08/12/19 11:30:00  AM,26.891,,,,,
3252,08/12/19 11:45:00  AM,27.014,,,,,
3253,08/12/19 12:00:00  PM,27.063,,,,,
3254,08/12/19 12:15:00  PM,27.112,,,,,
3255,08/12/19 12:30:00  PM,27.186,,,,,
3256,08/12/19 12:45:00  PM,27.210,,,,,
3257,08/12/19 01:00:00  PM,27.284,,,,,
3258,08/12/19 01:15:00  PM,27.308,,,,,
3259,08/12/19 01:30:00  PM,27.333,,,,,
3260,08/12/19 01:45:00  PM,27.382,,,,,
3261,08/12/19 02:00:00  PM,27.481,,,,,
3262,08/12/19 02:15:00  PM,27.407,,,,,
