"","gene","colors"
"3874","Pastreoides41983","yellow"
"3875","Pastreoides30664","turquoise"
"3876","Pastreoides30665","turquoise"
"3877","Pastreoides30663","blue"
"3878","Pastreoides30668","turquoise"
"3879","Pastreoides41369","turquoise"
"3880","Pastreoides41366","turquoise"
"3881","Pastreoides38476","turquoise"
"3882","Pastreoides17440","turquoise"
"3883","Pastreoides50537","turquoise"
"3884","Pastreoides24758","turquoise"
"3885","Pastreoides18719","turquoise"
"3886","Pastreoides31216","turquoise"
"3887","Pastreoides31217","turquoise"
"3888","Pastreoides25083","yellow"
"3889","Pastreoides04266","brown"
"3890","Pastreoides45897","turquoise"
"3891","Pastreoides47233","turquoise"
"3892","Pastreoides06526","turquoise"
"3893","Pastreoides18717","turquoise"
"3894","Pastreoides26061","blue"
"3895","Pastreoides26066","turquoise"
"3896","Pastreoides55800","blue"
"3897","Pastreoides18715","turquoise"
"3898","Pastreoides24878","blue"
"3899","Pastreoides23158","turquoise"
"3900","Pastreoides23151","blue"
"3901","Pastreoides39469","turquoise"
"3902","Pastreoides17602","turquoise"
"3903","Pastreoides25873","blue"
"3904","Pastreoides25870","turquoise"
"3905","Pastreoides25875","turquoise"
"3906","Pastreoides25878","turquoise"
"3907","Pastreoides11824","turquoise"
"3908","Pastreoides13095","blue"
"3909","Pastreoides13096","blue"
"3910","Pastreoides13097","yellow"
"3911","Pastreoides13092","blue"
"3912","Pastreoides18157","brown"
"3913","Pastreoides57512","yellow"
"3914","Pastreoides57519","yellow"
"3915","Pastreoides51918","yellow"
"3916","Pastreoides51916","turquoise"
"3917","Pastreoides60450","blue"
"3918","Pastreoides60457","blue"
"3919","Pastreoides40213","turquoise"
"3920","Pastreoides40215","turquoise"
"3921","Pastreoides22006","yellow"
"3922","Pastreoides22005","turquoise"
"3923","Pastreoides22004","brown"
"3924","Pastreoides22008","turquoise"
"3925","Pastreoides07869","turquoise"
"3926","Pastreoides07867","turquoise"
"3927","Pastreoides11004","yellow"
"3928","Pastreoides14079","turquoise"
"3929","Pastreoides55346","grey"
"3930","Pastreoides55347","turquoise"
"3931","Pastreoides12663","turquoise"
"3932","Pastreoides12664","turquoise"
"3933","Pastreoides12668","turquoise"
"3934","Pastreoides50733","turquoise"
"3935","Pastreoides17525","turquoise"
"3936","Pastreoides18180","turquoise"
"3937","Pastreoides18186","turquoise"
"3938","Pastreoides19589","turquoise"
"3939","Pastreoides51220","grey"
"3940","Pastreoides28402","turquoise"
"3941","Pastreoides03572","turquoise"
"3942","Pastreoides03576","grey"
"3943","Pastreoides20129","grey"
"3944","Pastreoides52486","blue"
"3945","Pastreoides57458","turquoise"
"3946","Pastreoides28578","blue"
"3947","Pastreoides00008","turquoise"
"3948","Pastreoides28571","turquoise"
"3949","Pastreoides03372","turquoise"
"3950","Pastreoides09527","turquoise"
"3951","Pastreoides09521","turquoise"
"3952","Pastreoides02711","blue"
"3953","Pastreoides02713","blue"
"3954","Pastreoides02717","turquoise"
"3955","Pastreoides02716","blue"
"3956","Pastreoides37336","grey"
"3957","Pastreoides37335","turquoise"
"3958","Pastreoides42534","blue"
"3959","Pastreoides21459","turquoise"
"3960","Pastreoides04659","turquoise"
"3961","Pastreoides59133","brown"
"3962","Pastreoides59134","blue"
"3963","Pastreoides59136","turquoise"
"3964","Pastreoides20957","turquoise"
"3965","Pastreoides20952","turquoise"
"3966","Pastreoides20951","turquoise"
"3967","Pastreoides34445","turquoise"
"3968","Pastreoides34447","blue"
"3969","Pastreoides34442","turquoise"
"3970","Pastreoides10966","yellow"
"3971","Pastreoides31784","turquoise"
"3972","Pastreoides31786","turquoise"
"3973","Pastreoides36171","turquoise"
"3974","Pastreoides23628","turquoise"
"3975","Pastreoides30787","turquoise"
"3976","Pastreoides30786","grey"
"3977","Pastreoides27723","blue"
"3978","Pastreoides30436","grey"
"3979","Pastreoides27726","turquoise"
"3980","Pastreoides30439","turquoise"
"3981","Pastreoides38203","turquoise"
"3982","Pastreoides38205","turquoise"
"3983","Pastreoides32462","turquoise"
"3984","Pastreoides32463","turquoise"
"3985","Pastreoides00825","turquoise"
"3986","Pastreoides49944","blue"
"3987","Pastreoides49949","grey"
"3988","Pastreoides28284","turquoise"
"3989","Pastreoides26920","turquoise"
"3990","Pastreoides26922","turquoise"
"3991","Pastreoides03031","turquoise"
"3992","Pastreoides03030","turquoise"
"3993","Pastreoides03037","turquoise"
"3994","Pastreoides03038","turquoise"
"3995","Pastreoides16097","turquoise"
"3996","Pastreoides45910","grey"
"3997","Pastreoides45911","turquoise"
"3998","Pastreoides28285","grey"
"3999","Pastreoides00135","turquoise"
"4000","Pastreoides22128","turquoise"
"4001","Pastreoides22129","turquoise"
"4002","Pastreoides36101","turquoise"
"4003","Pastreoides36100","turquoise"
"4004","Pastreoides09998","turquoise"
"4005","Pastreoides00071","turquoise"
"4006","Pastreoides49128","turquoise"
"4007","Pastreoides23291","turquoise"
"4008","Pastreoides40036","turquoise"
"4009","Pastreoides40037","turquoise"
"4010","Pastreoides25112","turquoise"
"4011","Pastreoides22727","turquoise"
"4012","Pastreoides25116","turquoise"
"4013","Pastreoides25119","turquoise"
"4014","Pastreoides42889","turquoise"
"4015","Pastreoides61541","turquoise"
"4016","Pastreoides15207","turquoise"
"4017","Pastreoides15206","turquoise"
"4018","Pastreoides09059","turquoise"
"4019","Pastreoides30604","blue"
"4020","Pastreoides19284","turquoise"
"4021","Pastreoides19283","turquoise"
"4022","Pastreoides19282","brown"
"4023","Pastreoides63785","blue"
"4024","Pastreoides38453","turquoise"
"4025","Pastreoides11890","turquoise"
"4026","Pastreoides54939","grey"
"4027","Pastreoides08823","turquoise"
"4028","Pastreoides16958","turquoise"
"4029","Pastreoides18888","turquoise"
"4030","Pastreoides18889","turquoise"
"4031","Pastreoides11639","turquoise"
"4032","Pastreoides19421","turquoise"
"4033","Pastreoides64251","turquoise"
"4034","Pastreoides64252","turquoise"
"4035","Pastreoides54605","turquoise"
"4036","Pastreoides41462","turquoise"
"4037","Pastreoides41466","turquoise"
"4038","Pastreoides41464","yellow"
"4039","Pastreoides41469","grey"
"4040","Pastreoides04030","turquoise"
"4041","Pastreoides50960","yellow"
"4042","Pastreoides09882","blue"
"4043","Pastreoides50964","grey"
"4044","Pastreoides52528","turquoise"
"4045","Pastreoides52526","turquoise"
"4046","Pastreoides06688","turquoise"
"4047","Pastreoides34265","turquoise"
"4048","Pastreoides05347","turquoise"
"4049","Pastreoides08597","turquoise"
"4050","Pastreoides46119","turquoise"
"4051","Pastreoides08047","blue"
"4052","Pastreoides08046","turquoise"
"4053","Pastreoides14945","brown"
"4054","Pastreoides14949","turquoise"
"4055","Pastreoides42979","turquoise"
"4056","Pastreoides21507","turquoise"
"4057","Pastreoides43691","brown"
"4058","Pastreoides02693","turquoise"
"4059","Pastreoides02520","turquoise"
"4060","Pastreoides02524","blue"
"4061","Pastreoides02528","turquoise"
"4062","Pastreoides21505","turquoise"
"4063","Pastreoides11718","turquoise"
"4064","Pastreoides04590","blue"
"4065","Pastreoides19173","grey"
"4066","Pastreoides45594","turquoise"
"4067","Pastreoides45595","blue"
"4068","Pastreoides50519","turquoise"
"4069","Pastreoides19174","turquoise"
"4070","Pastreoides41876","turquoise"
"4071","Pastreoides26353","turquoise"
"4072","Pastreoides26352","turquoise"
"4073","Pastreoides31621","turquoise"
"4074","Pastreoides31620","brown"
"4075","Pastreoides39362","grey"
"4076","Pastreoides48006","turquoise"
"4077","Pastreoides21267","brown"
"4078","Pastreoides39796","blue"
"4079","Pastreoides24262","turquoise"
"4080","Pastreoides24268","blue"
"4081","Pastreoides50432","turquoise"
"4082","Pastreoides56035","blue"
"4083","Pastreoides56031","turquoise"
"4084","Pastreoides24197","blue"
"4085","Pastreoides24193","blue"
"4086","Pastreoides18212","blue"
"4087","Pastreoides22692","turquoise"
"4088","Pastreoides22693","turquoise"
"4089","Pastreoides22690","turquoise"
"4090","Pastreoides44966","blue"
"4091","Pastreoides20021","turquoise"
"4092","Pastreoides20020","turquoise"
"4093","Pastreoides20026","blue"
"4094","Pastreoides20029","grey"
"4095","Pastreoides18216","turquoise"
"4096","Pastreoides12015","blue"
"4097","Pastreoides19923","grey"
"4098","Pastreoides21646","turquoise"
"4099","Pastreoides21642","turquoise"
"4100","Pastreoides63570","turquoise"
"4101","Pastreoides11432","turquoise"
"4102","Pastreoides11433","turquoise"
"4103","Pastreoides11435","turquoise"
"4104","Pastreoides10526","turquoise"
"4105","Pastreoides10520","brown"
"4106","Pastreoides18718","turquoise"
"4107","Pastreoides15542","turquoise"
"4108","Pastreoides17734","turquoise"
"4109","Pastreoides29923","turquoise"
"4110","Pastreoides61994","turquoise"
"4111","Pastreoides10382","turquoise"
"4112","Pastreoides01882","turquoise"
"4113","Pastreoides16520","turquoise"
"4114","Pastreoides44854","turquoise"
"4115","Pastreoides56998","turquoise"
"4116","Pastreoides56992","turquoise"
"4117","Pastreoides56996","turquoise"
"4118","Pastreoides08202","turquoise"
"4119","Pastreoides08206","brown"
"4120","Pastreoides56373","turquoise"
"4121","Pastreoides42904","turquoise"
"4122","Pastreoides42907","turquoise"
"4123","Pastreoides08872","turquoise"
"4124","Pastreoides33455","turquoise"
"4125","Pastreoides08871","turquoise"
"4126","Pastreoides11396","turquoise"
"4127","Pastreoides63066","turquoise"
"4128","Pastreoides03254","turquoise"
"4129","Pastreoides50020","turquoise"
"4130","Pastreoides52881","blue"
"4131","Pastreoides42065","blue"
"4132","Pastreoides14362","turquoise"
"4133","Pastreoides40675","turquoise"
"4134","Pastreoides40673","blue"
"4135","Pastreoides62856","blue"
"4136","Pastreoides35070","turquoise"
"4137","Pastreoides53045","turquoise"
"4138","Pastreoides09923","turquoise"
"4139","Pastreoides22668","turquoise"
"4140","Pastreoides30162","turquoise"
"4141","Pastreoides30169","blue"
"4142","Pastreoides20971","turquoise"
"4143","Pastreoides59696","blue"
"4144","Pastreoides52319","turquoise"
"4145","Pastreoides09500","turquoise"
"4146","Pastreoides24838","turquoise"
"4147","Pastreoides12431","turquoise"
"4148","Pastreoides31270","turquoise"
"4149","Pastreoides14986","grey"
"4150","Pastreoides30838","grey"
"4151","Pastreoides30836","turquoise"
"4152","Pastreoides44566","grey"
"4153","Pastreoides27332","turquoise"
"4154","Pastreoides27335","turquoise"
"4155","Pastreoides22872","turquoise"
"4156","Pastreoides32099","brown"
"4157","Pastreoides22860","turquoise"
"4158","Pastreoides31278","blue"
"4159","Pastreoides20642","turquoise"
"4160","Pastreoides20640","grey"
"4161","Pastreoides12867","turquoise"
"4162","Pastreoides38733","turquoise"
"4163","Pastreoides38730","turquoise"
"4164","Pastreoides38731","turquoise"
"4165","Pastreoides57593","turquoise"
"4166","Pastreoides57592","blue"
"4167","Pastreoides07113","blue"
"4168","Pastreoides07117","grey"
"4169","Pastreoides16795","turquoise"
"4170","Pastreoides13242","turquoise"
"4171","Pastreoides25765","yellow"
"4172","Pastreoides20659","turquoise"
"4173","Pastreoides21778","turquoise"
"4174","Pastreoides17497","blue"
"4175","Pastreoides62983","turquoise"
"4176","Pastreoides22088","turquoise"
"4177","Pastreoides22087","turquoise"
"4178","Pastreoides22084","turquoise"
"4179","Pastreoides41491","turquoise"
"4180","Pastreoides12196","turquoise"
"4181","Pastreoides12197","blue"
"4182","Pastreoides51335","grey"
"4183","Pastreoides23688","turquoise"
"4184","Pastreoides23689","blue"
"4185","Pastreoides15493","turquoise"
"4186","Pastreoides11085","blue"
"4187","Pastreoides11086","turquoise"
"4188","Pastreoides23352","turquoise"
"4189","Pastreoides19919","turquoise"
"4190","Pastreoides28792","blue"
"4191","Pastreoides06017","blue"
"4192","Pastreoides06015","blue"
"4193","Pastreoides15352","blue"
"4194","Pastreoides12111","blue"
"4195","Pastreoides53201","turquoise"
"4196","Pastreoides53207","turquoise"
"4197","Pastreoides33948","turquoise"
"4198","Pastreoides07768","brown"
"4199","Pastreoides64121","turquoise"
"4200","Pastreoides12972","turquoise"
"4201","Pastreoides12973","turquoise"
"4202","Pastreoides35466","turquoise"
"4203","Pastreoides35463","turquoise"
"4204","Pastreoides01452","yellow"
"4205","Pastreoides29269","turquoise"
"4206","Pastreoides57581","turquoise"
"4207","Pastreoides17224","grey"
"4208","Pastreoides34734","turquoise"
"4209","Pastreoides03265","turquoise"
"4210","Pastreoides03262","grey"
"4211","Pastreoides03849","blue"
"4212","Pastreoides28241","turquoise"
"4213","Pastreoides03843","turquoise"
"4214","Pastreoides43268","turquoise"
"4215","Pastreoides55172","turquoise"
"4216","Pastreoides62273","turquoise"
"4217","Pastreoides23682","turquoise"
"4218","Pastreoides45144","blue"
"4219","Pastreoides36465","grey"
"4220","Pastreoides36461","turquoise"
"4221","Pastreoides36549","turquoise"
"4222","Pastreoides30707","blue"
"4223","Pastreoides30709","turquoise"
"4224","Pastreoides43846","blue"
"4225","Pastreoides02075","blue"
"4226","Pastreoides02079","turquoise"
"4227","Pastreoides38531","grey"
"4228","Pastreoides19339","blue"
"4229","Pastreoides36285","blue"
"4230","Pastreoides36288","turquoise"
"4231","Pastreoides31150","turquoise"
"4232","Pastreoides31154","turquoise"
"4233","Pastreoides24560","blue"
"4234","Pastreoides09866","turquoise"
"4235","Pastreoides02920","blue"
"4236","Pastreoides06566","turquoise"
"4237","Pastreoides11771","turquoise"
"4238","Pastreoides16456","turquoise"
"4239","Pastreoides25215","blue"
"4240","Pastreoides47174","blue"
"4241","Pastreoides06569","turquoise"
"4242","Pastreoides04187","blue"
"4243","Pastreoides30288","turquoise"
"4244","Pastreoides30289","grey"
"4245","Pastreoides25775","turquoise"
"4246","Pastreoides00560","turquoise"
"4247","Pastreoides00563","turquoise"
"4248","Pastreoides53560","turquoise"
"4249","Pastreoides04456","blue"
"4250","Pastreoides42679","blue"
"4251","Pastreoides61443","blue"
"4252","Pastreoides43103","blue"
"4253","Pastreoides43101","turquoise"
"4254","Pastreoides61446","turquoise"
"4255","Pastreoides50159","turquoise"
"4256","Pastreoides23219","turquoise"
"4257","Pastreoides23210","yellow"
"4258","Pastreoides45463","yellow"
"4259","Pastreoides61893","blue"
"4260","Pastreoides45469","turquoise"
"4261","Pastreoides48738","blue"
"4262","Pastreoides13259","turquoise"
"4263","Pastreoides54941","turquoise"
"4264","Pastreoides54940","turquoise"
"4265","Pastreoides13253","turquoise"
"4266","Pastreoides33708","brown"
"4267","Pastreoides37986","turquoise"
"4268","Pastreoides24151","turquoise"
"4269","Pastreoides57414","turquoise"
"4270","Pastreoides57415","turquoise"
"4271","Pastreoides21187","turquoise"
"4272","Pastreoides10920","turquoise"
"4273","Pastreoides24600","turquoise"
"4274","Pastreoides10924","grey"
"4275","Pastreoides21233","blue"
"4276","Pastreoides63259","turquoise"
"4277","Pastreoides63253","blue"
"4278","Pastreoides63252","blue"
"4279","Pastreoides00242","turquoise"
"4280","Pastreoides22764","turquoise"
"4281","Pastreoides22760","blue"
"4282","Pastreoides22768","brown"
"4283","Pastreoides07013","turquoise"
"4284","Pastreoides15790","grey"
"4285","Pastreoides13781","blue"
"4286","Pastreoides55223","turquoise"
"4287","Pastreoides09329","turquoise"
"4288","Pastreoides62662","turquoise"
"4289","Pastreoides51102","turquoise"
"4290","Pastreoides41405","turquoise"
"4291","Pastreoides55481","turquoise"
"4292","Pastreoides41756","grey"
"4293","Pastreoides21955","turquoise"
"4294","Pastreoides21957","turquoise"
"4295","Pastreoides12433","turquoise"
"4296","Pastreoides12432","turquoise"
"4297","Pastreoides37131","turquoise"
"4298","Pastreoides10149","turquoise"
"4299","Pastreoides10148","turquoise"
"4300","Pastreoides10147","turquoise"
"4301","Pastreoides10146","turquoise"
"4302","Pastreoides18378","turquoise"
"4303","Pastreoides57886","turquoise"
"4304","Pastreoides18371","turquoise"
"4305","Pastreoides18373","turquoise"
"4306","Pastreoides03239","turquoise"
"4307","Pastreoides50528","turquoise"
"4308","Pastreoides03236","turquoise"
"4309","Pastreoides03231","brown"
"4310","Pastreoides03232","turquoise"
"4311","Pastreoides16424","turquoise"
"4312","Pastreoides16425","turquoise"
"4313","Pastreoides46192","brown"
"4314","Pastreoides16428","turquoise"
"4315","Pastreoides46197","grey"
"4316","Pastreoides14491","turquoise"
"4317","Pastreoides14490","turquoise"
"4318","Pastreoides14493","turquoise"
"4319","Pastreoides41215","yellow"
"4320","Pastreoides58843","turquoise"
"4321","Pastreoides58844","turquoise"
"4322","Pastreoides00769","brown"
"4323","Pastreoides00767","turquoise"
"4324","Pastreoides00762","turquoise"
"4325","Pastreoides20829","blue"
"4326","Pastreoides02616","grey"
"4327","Pastreoides42476","turquoise"
"4328","Pastreoides42479","turquoise"
"4329","Pastreoides19953","turquoise"
"4330","Pastreoides04519","turquoise"
"4331","Pastreoides04513","turquoise"
"4332","Pastreoides04512","turquoise"
"4333","Pastreoides09390","turquoise"
"4334","Pastreoides59964","turquoise"
"4335","Pastreoides59965","turquoise"
"4336","Pastreoides12301","turquoise"
"4337","Pastreoides28372","turquoise"
"4338","Pastreoides59075","grey"
"4339","Pastreoides59073","turquoise"
"4340","Pastreoides45266","turquoise"
"4341","Pastreoides36634","blue"
"4342","Pastreoides36631","brown"
"4343","Pastreoides36633","turquoise"
"4344","Pastreoides36632","turquoise"
"4345","Pastreoides29706","brown"
"4346","Pastreoides36638","turquoise"
"4347","Pastreoides34853","turquoise"
"4348","Pastreoides40164","turquoise"
"4349","Pastreoides40165","turquoise"
"4350","Pastreoides20575","turquoise"
"4351","Pastreoides34856","brown"
"4352","Pastreoides33037","turquoise"
"4353","Pastreoides12611","turquoise"
"4354","Pastreoides12612","turquoise"
"4355","Pastreoides27009","grey"
"4356","Pastreoides41193","turquoise"
"4357","Pastreoides38099","blue"
"4358","Pastreoides38096","turquoise"
"4359","Pastreoides25536","turquoise"
"4360","Pastreoides50748","turquoise"
"4361","Pastreoides31085","turquoise"
"4362","Pastreoides50744","turquoise"
"4363","Pastreoides03170","turquoise"
"4364","Pastreoides50743","turquoise"
"4365","Pastreoides50742","grey"
"4366","Pastreoides25397","turquoise"
"4367","Pastreoides25394","turquoise"
"4368","Pastreoides47326","blue"
"4369","Pastreoides47324","grey"
"4370","Pastreoides47323","blue"
"4371","Pastreoides48118","turquoise"
"4372","Pastreoides30090","turquoise"
"4373","Pastreoides30097","blue"
"4374","Pastreoides27820","turquoise"
"4375","Pastreoides27828","turquoise"
"4376","Pastreoides44671","blue"
"4377","Pastreoides22371","brown"
"4378","Pastreoides10304","turquoise"
"4379","Pastreoides13049","grey"
"4380","Pastreoides40236","grey"
"4381","Pastreoides18100","turquoise"
"4382","Pastreoides09153","turquoise"
"4383","Pastreoides21371","turquoise"
"4384","Pastreoides21376","turquoise"
"4385","Pastreoides29612","turquoise"
"4386","Pastreoides29615","turquoise"
"4387","Pastreoides07886","turquoise"
"4388","Pastreoides32490","blue"
"4389","Pastreoides11029","turquoise"
"4390","Pastreoides07889","turquoise"
"4391","Pastreoides40369","turquoise"
"4392","Pastreoides40367","turquoise"
"4393","Pastreoides40363","turquoise"
"4394","Pastreoides40360","turquoise"
"4395","Pastreoides06391","turquoise"
"4396","Pastreoides06398","turquoise"
"4397","Pastreoides14013","turquoise"
"4398","Pastreoides09295","turquoise"
"4399","Pastreoides09294","turquoise"
"4400","Pastreoides14019","turquoise"
"4401","Pastreoides19741","turquoise"
"4402","Pastreoides09292","turquoise"
"4403","Pastreoides58239","turquoise"
"4404","Pastreoides58238","blue"
"4405","Pastreoides64511","turquoise"
"4406","Pastreoides54726","blue"
"4407","Pastreoides53511","blue"
"4408","Pastreoides28377","turquoise"
"4409","Pastreoides17634","grey"
"4410","Pastreoides17632","turquoise"
"4411","Pastreoides03379","turquoise"
"4412","Pastreoides28573","turquoise"
"4413","Pastreoides28577","turquoise"
"4414","Pastreoides34309","turquoise"
"4415","Pastreoides34306","grey"
"4416","Pastreoides34305","turquoise"
"4417","Pastreoides34304","turquoise"
"4418","Pastreoides08497","turquoise"
"4419","Pastreoides08491","turquoise"
"4420","Pastreoides08493","turquoise"
"4421","Pastreoides07401","turquoise"
"4422","Pastreoides06470","yellow"
"4423","Pastreoides06471","turquoise"
"4424","Pastreoides06472","turquoise"
"4425","Pastreoides31872","turquoise"
"4426","Pastreoides00137","turquoise"
"4427","Pastreoides00136","turquoise"
"4428","Pastreoides33658","blue"
"4429","Pastreoides47653","blue"
"4430","Pastreoides35018","turquoise"
"4431","Pastreoides47651","turquoise"
"4432","Pastreoides47650","turquoise"
"4433","Pastreoides43798","turquoise"
"4434","Pastreoides43796","brown"
"4435","Pastreoides43797","turquoise"
"4436","Pastreoides37024","turquoise"
"4437","Pastreoides01261","blue"
"4438","Pastreoides44300","turquoise"
"4439","Pastreoides06791","grey"
"4440","Pastreoides45655","turquoise"
"4441","Pastreoides45651","turquoise"
"4442","Pastreoides04723","turquoise"
"4443","Pastreoides04720","blue"
"4444","Pastreoides39244","brown"
"4445","Pastreoides39247","grey"
"4446","Pastreoides39241","turquoise"
"4447","Pastreoides39240","yellow"
"4448","Pastreoides10774","turquoise"
"4449","Pastreoides10775","turquoise"
"4450","Pastreoides55587","turquoise"
"4451","Pastreoides42896","turquoise"
"4452","Pastreoides30329","yellow"
"4453","Pastreoides24495","turquoise"
"4454","Pastreoides30326","blue"
"4455","Pastreoides44889","turquoise"
"4456","Pastreoides44888","turquoise"
"4457","Pastreoides32842","blue"
"4458","Pastreoides06691","turquoise"
"4459","Pastreoides20343","turquoise"
"4460","Pastreoides20349","grey"
"4461","Pastreoides23608","turquoise"
"4462","Pastreoides23605","blue"
"4463","Pastreoides16384","turquoise"
"4464","Pastreoides03194","turquoise"
"4465","Pastreoides21763","blue"
"4466","Pastreoides32284","turquoise"
"4467","Pastreoides49571","turquoise"
"4468","Pastreoides48098","brown"
"4469","Pastreoides48320","brown"
"4470","Pastreoides11777","turquoise"
"4471","Pastreoides31397","turquoise"
"4472","Pastreoides31396","grey"
"4473","Pastreoides03190","turquoise"
"4474","Pastreoides15460","turquoise"
"4475","Pastreoides54741","turquoise"
"4476","Pastreoides50149","turquoise"
"4477","Pastreoides54183","turquoise"
"4478","Pastreoides50148","turquoise"
"4479","Pastreoides55393","turquoise"
"4480","Pastreoides23189","grey"
"4481","Pastreoides60309","grey"
"4482","Pastreoides13040","turquoise"
"4483","Pastreoides42823","turquoise"
"4484","Pastreoides29132","turquoise"
"4485","Pastreoides29133","turquoise"
"4486","Pastreoides29130","turquoise"
"4487","Pastreoides29131","turquoise"
"4488","Pastreoides09297","turquoise"
"4489","Pastreoides23134","brown"
"4490","Pastreoides44112","turquoise"
"4491","Pastreoides47379","blue"
"4492","Pastreoides16820","turquoise"
"4493","Pastreoides16821","turquoise"
"4494","Pastreoides55649","turquoise"
"4495","Pastreoides58373","turquoise"
"4496","Pastreoides58375","turquoise"
"4497","Pastreoides08916","turquoise"
"4498","Pastreoides53490","turquoise"
"4499","Pastreoides14559","turquoise"
"4500","Pastreoides14555","turquoise"
"4501","Pastreoides14553","turquoise"
"4502","Pastreoides41410","turquoise"
"4503","Pastreoides52442","turquoise"
"4504","Pastreoides05767","turquoise"
"4505","Pastreoides42588","turquoise"
"4506","Pastreoides00300","turquoise"
"4507","Pastreoides44405","turquoise"
"4508","Pastreoides01654","turquoise"
"4509","Pastreoides01657","turquoise"
"4510","Pastreoides01656","turquoise"
"4511","Pastreoides20618","grey"
"4512","Pastreoides45756","turquoise"
"4513","Pastreoides43181","turquoise"
"4514","Pastreoides43187","turquoise"
"4515","Pastreoides32198","turquoise"
"4516","Pastreoides32197","turquoise"
"4517","Pastreoides15794","brown"
"4518","Pastreoides04681","turquoise"
"4519","Pastreoides02234","turquoise"
"4520","Pastreoides02235","turquoise"
"4521","Pastreoides02232","turquoise"
"4522","Pastreoides02233","blue"
"4523","Pastreoides25936","turquoise"
"4524","Pastreoides25930","turquoise"
"4525","Pastreoides23344","grey"
"4526","Pastreoides04974","grey"
"4527","Pastreoides04973","turquoise"
"4528","Pastreoides39166","turquoise"
"4529","Pastreoides31755","turquoise"
"4530","Pastreoides60020","turquoise"
"4531","Pastreoides21108","turquoise"
"4532","Pastreoides26776","turquoise"
"4533","Pastreoides09869","turquoise"
"4534","Pastreoides60794","blue"
"4535","Pastreoides24688","turquoise"
"4536","Pastreoides24683","turquoise"
"4537","Pastreoides24680","turquoise"
"4538","Pastreoides24685","brown"
"4539","Pastreoides24684","turquoise"
"4540","Pastreoides29339","turquoise"
"4541","Pastreoides02732","turquoise"
"4542","Pastreoides25485","brown"
"4543","Pastreoides56723","turquoise"
"4544","Pastreoides27427","grey"
"4545","Pastreoides29484","turquoise"
"4546","Pastreoides61779","grey"
"4547","Pastreoides32104","turquoise"
"4548","Pastreoides61776","turquoise"
"4549","Pastreoides25151","blue"
"4550","Pastreoides13474","turquoise"
"4551","Pastreoides30209","grey"
"4552","Pastreoides04101","turquoise"
"4553","Pastreoides12709","grey"
"4554","Pastreoides04671","turquoise"
"4555","Pastreoides55402","turquoise"
"4556","Pastreoides18662","turquoise"
"4557","Pastreoides11805","turquoise"
"4558","Pastreoides15163","turquoise"
"4559","Pastreoides15161","turquoise"
"4560","Pastreoides14417","blue"
"4561","Pastreoides14413","brown"
"4562","Pastreoides59403","turquoise"
"4563","Pastreoides17148","turquoise"
"4564","Pastreoides09644","turquoise"
"4565","Pastreoides01412","turquoise"
"4566","Pastreoides03929","turquoise"
"4567","Pastreoides36501","blue"
"4568","Pastreoides36509","yellow"
"4569","Pastreoides35850","brown"
"4570","Pastreoides35851","yellow"
"4571","Pastreoides35853","blue"
"4572","Pastreoides55775","turquoise"
"4573","Pastreoides55513","turquoise"
"4574","Pastreoides19273","turquoise"
"4575","Pastreoides19271","turquoise"
"4576","Pastreoides43643","blue"
"4577","Pastreoides08890","turquoise"
"4578","Pastreoides08893","turquoise"
"4579","Pastreoides12335","turquoise"
"4580","Pastreoides24449","brown"
"4581","Pastreoides19796","turquoise"
"4582","Pastreoides46037","turquoise"
"4583","Pastreoides25310","yellow"
"4584","Pastreoides36152","turquoise"
"4585","Pastreoides42289","brown"
"4586","Pastreoides42288","turquoise"
"4587","Pastreoides42285","turquoise"
"4588","Pastreoides17783","turquoise"
"4589","Pastreoides31940","turquoise"
"4590","Pastreoides00407","grey"
"4591","Pastreoides59236","turquoise"
"4592","Pastreoides26156","blue"
"4593","Pastreoides43669","turquoise"
"4594","Pastreoides01752","turquoise"
"4595","Pastreoides01756","turquoise"
"4596","Pastreoides01758","turquoise"
"4597","Pastreoides05042","turquoise"
"4598","Pastreoides24946","turquoise"
"4599","Pastreoides45547","turquoise"
"4600","Pastreoides48675","turquoise"
"4601","Pastreoides48676","turquoise"
"4602","Pastreoides48677","turquoise"
"4603","Pastreoides39554","turquoise"
"4604","Pastreoides39550","turquoise"
"4605","Pastreoides39559","turquoise"
"4606","Pastreoides56518","turquoise"
"4607","Pastreoides38607","turquoise"
"4608","Pastreoides38604","turquoise"
"4609","Pastreoides38605","turquoise"
"4610","Pastreoides16654","turquoise"
"4611","Pastreoides57353","turquoise"
"4612","Pastreoides26636","turquoise"
"4613","Pastreoides24169","turquoise"
"4614","Pastreoides12299","turquoise"
"4615","Pastreoides61215","turquoise"
"4616","Pastreoides15743","turquoise"
"4617","Pastreoides15746","turquoise"
"4618","Pastreoides15748","turquoise"
"4619","Pastreoides15749","turquoise"
"4620","Pastreoides43186","grey"
"4621","Pastreoides17029","blue"
"4622","Pastreoides51688","turquoise"
"4623","Pastreoides22649","turquoise"
"4624","Pastreoides22643","blue"
"4625","Pastreoides11243","blue"
"4626","Pastreoides11246","blue"
"4627","Pastreoides11244","turquoise"
"4628","Pastreoides53344","yellow"
"4629","Pastreoides53345","yellow"
"4630","Pastreoides61254","turquoise"
"4631","Pastreoides61251","grey"
